timestamp_s,flexion,abduction,ext_rot,elbow
1935028.3826,0.00,6.34,15.11,2.03
1935028.4340,0.00,6.34,15.11,2.04
1935028.4822,0.00,6.34,15.11,2.04
1935028.5329,0.00,6.34,15.11,2.04
1935028.5825,0.00,6.34,15.11,2.04
1935028.6326,0.00,6.34,15.11,2.04
1935028.6837,0.00,6.34,15.11,2.04
1935028.7331,0.00,6.35,15.11,2.04
1935028.7829,0.00,6.35,15.11,2.04
1935028.8328,0.00,6.35,15.11,2.04
1935028.8842,0.00,6.36,15.11,2.04
1935028.9332,0.00,6.36,15.11,2.04
1935028.9832,0.00,6.36,15.11,2.04
1935029.0333,0.00,6.36,15.10,2.04
1935029.0827,0.00,6.36,15.10,2.04
1935029.1324,0.00,6.36,15.11,2.04
1935029.1827,0.00,6.36,15.11,2.04
1935029.2328,0.00,6.36,15.10,2.04
1935029.2834,0.00,6.36,15.10,2.04
1935029.3325,0.00,6.36,15.10,2.05
1935029.3829,0.00,6.36,15.10,2.05
1935029.4332,0.00,6.36,15.10,2.05
1935029.4827,0.00,6.36,15.10,2.05
1935029.5330,0.00,6.36,15.10,2.05
1935029.5832,0.00,6.36,15.10,2.05
1935029.6329,0.00,6.36,15.10,2.05
1935029.6850,0.00,6.36,15.10,2.05
1935029.7337,0.00,6.36,15.10,2.05
1935029.7827,0.00,6.36,15.10,2.05
1935029.8329,0.00,6.36,15.10,2.05
1935029.8830,0.00,6.36,15.10,2.05
1935029.9832,0.00,6.36,15.10,2.05
1935030.0182,0.00,6.36,15.11,2.05
1935030.0339,0.00,6.36,15.11,2.05
1935030.0615,0.00,6.36,15.11,2.05
1935030.0939,0.00,6.36,15.11,2.05
1935030.1250,0.00,6.36,15.11,2.05
1935030.1565,0.00,6.36,15.10,2.05
1935030.1888,0.00,6.36,15.10,2.05
1935030.2209,0.00,6.36,15.10,2.05
1935030.2532,0.00,6.36,15.10,2.05
1935030.2864,0.00,6.37,15.10,2.06
1935030.3177,0.00,6.37,15.10,2.06
1935030.3504,0.00,6.37,15.10,2.06
1935030.3822,0.00,6.37,15.10,2.06
1935030.4141,0.00,6.37,15.10,2.06
1935030.4463,0.00,6.37,15.10,2.06
1935030.4781,0.00,6.37,15.10,2.06
1935030.5110,0.00,6.37,15.10,2.06
1935030.5268,0.00,6.37,15.10,2.06
1935030.5587,0.00,6.37,15.10,2.07
1935030.5900,0.00,6.37,15.10,2.07
1935030.6230,0.00,6.37,15.10,2.07
1935030.6545,0.00,6.37,15.10,2.07
1935030.6874,0.00,6.37,15.10,2.07
1935030.7195,0.00,6.37,15.10,2.07
1935030.7513,0.00,6.37,15.10,2.07
1935030.7835,0.00,6.37,15.10,2.07
1935030.8104,0.00,6.37,15.10,2.07
1935030.8465,0.00,6.37,15.10,2.07
1935030.8787,0.00,6.37,15.10,2.07
1935030.9097,0.00,6.37,15.10,2.07
1935030.9422,0.00,6.37,15.10,2.07
1935030.9666,0.00,6.37,15.10,2.07
1935031.0058,0.00,6.37,15.10,2.07
1935031.0377,0.00,6.36,15.10,2.07
1935031.0699,0.00,6.36,15.10,2.06
1935031.1023,0.00,6.36,15.10,2.06
1935031.1336,0.00,6.36,15.10,2.06
1935031.1652,0.00,6.36,15.10,2.06
1935031.1968,0.00,6.36,15.10,2.06
1935031.2236,0.00,6.36,15.10,2.06
1935031.2566,0.00,6.36,15.10,2.06
1935031.2915,0.00,6.36,15.10,2.06
1935031.3245,0.00,6.36,15.11,2.06
1935031.3562,0.00,6.36,15.11,2.06
1935031.3881,0.00,6.36,15.11,2.06
1935031.4197,0.00,6.36,15.11,2.06
1935031.4525,0.00,6.36,15.11,2.06
