timestamp_s,flexion,abduction,ext_rot,elbow
1933149.8032,0.00,1.51,2.30,13.69
1933149.8354,0.00,1.51,2.31,13.69
1933149.8686,0.00,1.51,2.31,13.69
1933149.8992,0.00,1.51,2.31,13.69
1933149.9318,0.00,1.51,2.31,13.69
1933149.9630,0.00,1.51,2.32,13.69
1933149.9950,0.00,1.51,2.32,13.69
1933150.0199,0.00,1.50,2.32,13.69
1933150.0468,0.00,1.50,2.32,13.69
1933150.0879,0.00,1.50,2.32,13.69
1933150.1184,0.00,1.50,2.32,13.69
1933150.1426,0.00,1.50,2.32,13.69
1933150.1694,0.00,1.50,2.33,13.70
1933150.2026,0.00,1.50,2.33,13.70
1933150.2303,0.00,1.50,2.33,13.70
1933150.2614,0.00,1.50,2.33,13.70
1933150.2949,0.00,1.50,2.34,13.70
1933150.3255,0.00,1.49,2.34,13.70
1933150.3549,0.00,1.49,2.34,13.71
1933150.3860,0.00,1.48,2.34,13.71
1933150.4184,0.00,1.48,2.34,13.71
1933150.4502,0.00,1.48,2.34,13.71
1933150.4823,0.00,1.48,2.34,13.71
1933150.5176,0.00,1.48,2.34,13.71
1933150.5546,0.00,1.47,2.34,13.71
1933150.5859,0.00,1.47,2.34,13.72
1933150.6172,0.00,1.47,2.34,13.72
1933150.6376,0.00,1.47,2.34,13.72
1933150.6793,0.00,1.47,2.34,13.72
1933150.7113,0.00,1.46,2.34,13.72
1933150.7413,0.00,1.46,2.34,13.72
1933150.7728,0.00,1.46,2.34,13.72
1933150.8035,0.00,1.46,2.34,13.72
1933150.8345,0.00,1.46,2.34,13.72
1933150.8658,0.00,1.46,2.34,13.72
1933150.8962,0.00,1.46,2.34,13.72
1933150.9271,0.00,1.46,2.34,13.72
1933150.9578,0.00,1.46,2.34,13.72
1933150.9889,0.00,1.45,2.34,13.72
1933151.0312,0.00,1.45,2.34,13.72
1933151.0513,0.00,1.45,2.34,13.73
1933151.0789,0.00,1.45,2.34,13.73
1933151.1115,0.00,1.45,2.34,13.73
1933151.1423,0.00,1.45,2.34,13.73
1933151.1741,0.00,1.45,2.34,13.73
1933151.2058,0.00,1.45,2.34,13.73
1933151.2375,0.00,1.45,2.34,13.73
1933151.2702,0.00,1.45,2.34,13.73
1933151.3015,0.00,1.45,2.34,13.73
1933151.3339,0.00,1.45,2.34,13.73
1933151.3659,0.00,1.45,2.34,13.73
1933151.3982,0.00,1.45,2.34,13.73
1933151.4305,0.00,1.44,2.34,13.73
1933151.4634,0.00,1.44,2.34,13.73
