timestamp_s,flexion,abduction,ext_rot,elbow
1932943.9378,0.00,0.10,0.03,0.05
1932943.9696,0.00,0.10,0.03,0.06
1932944.0014,0.00,0.10,0.03,0.06
1932944.0338,0.00,0.11,0.03,0.06
1932944.0659,0.00,0.11,0.03,0.06
1932944.0978,0.00,0.11,0.03,0.07
1932944.1301,0.00,0.11,0.03,0.07
1932944.1619,0.00,0.11,0.03,0.07
1932944.1937,0.00,0.12,0.03,0.08
1932944.2260,0.00,0.12,0.03,0.08
1932944.2587,0.00,0.12,0.03,0.08
1932944.2897,0.00,0.12,0.03,0.08
1932944.3216,0.00,0.12,0.03,0.08
1932944.3538,0.00,0.12,0.03,0.08
1932944.3857,0.00,0.12,0.03,0.08
1932944.4184,0.00,0.12,0.03,0.08
1932944.4506,0.00,0.12,0.03,0.08
1932944.4822,0.00,0.12,0.03,0.07
1932944.5141,0.00,0.12,0.03,0.07
1932944.5458,0.00,0.12,0.02,0.07
1932944.5778,0.00,0.12,0.02,0.07
1932944.6103,0.00,0.13,0.02,0.07
1932944.6425,0.00,0.13,0.02,0.07
1932944.6744,0.00,0.14,0.02,0.08
1932944.7066,0.00,0.13,0.02,0.08
1932944.7389,0.00,0.13,0.02,0.08
1932944.7711,0.00,0.13,0.02,0.07
1932944.8033,0.00,0.13,0.02,0.08
1932944.8360,0.00,0.13,0.02,0.08
1932944.8682,0.00,0.13,0.01,0.08
1932944.8986,0.00,0.13,0.01,0.08
1932944.9309,0.00,0.14,0.01,0.08
1932944.9631,0.00,0.14,0.01,0.09
1932944.9954,0.00,0.14,0.01,0.09
1932945.0272,0.00,0.15,0.01,0.08
1932945.0590,0.00,0.14,0.03,0.08
1932945.0910,0.00,0.15,0.04,0.10
1932945.1230,0.00,0.16,0.05,0.12
1932945.1551,0.00,0.17,0.06,0.17
1932945.1868,0.00,0.24,0.13,0.12
1932945.2189,0.00,0.31,0.18,0.08
1932945.2510,0.00,0.39,0.23,0.08
1932945.2839,2.28,0.00,1.35,1.92
1932945.3156,3.44,0.00,2.29,3.51
1932945.3473,4.43,0.00,3.09,4.06
1932945.3795,5.27,0.00,3.77,4.49
1932945.4112,8.69,0.00,6.40,7.49
1932945.4432,11.93,0.00,8.64,10.03
1932945.4751,14.69,0.00,10.56,10.21
1932945.5075,17.03,0.00,12.21,10.27
1932945.5402,23.14,0.00,16.85,14.13
1932945.5723,28.15,0.00,20.88,13.80
1932945.6046,32.40,0.00,24.38,13.38
1932945.6361,35.99,0.00,27.42,12.90
1932945.6518,41.46,0.00,30.86,14.45
1932945.6834,46.15,0.00,33.79,15.59
1932945.7159,50.12,0.00,36.38,15.75
1932945.7482,53.48,0.00,38.65,15.70
1932945.7802,56.37,0.00,40.74,15.53
1932945.8126,58.86,0.00,42.54,15.20
1932945.8448,60.97,0.00,44.12,14.80
1932945.8772,62.75,0.00,45.48,14.36
1932945.9091,64.28,0.00,46.81,14.07
1932945.9415,65.57,0.00,47.95,13.70
1932945.9747,66.67,0.00,48.93,13.32
1932946.0058,67.46,0.00,49.74,12.88
1932946.0378,68.19,0.00,50.46,12.48
1932946.0697,68.81,0.00,51.08,12.15
1932946.1022,69.34,0.00,51.60,11.85
1932946.1337,68.05,0.00,51.55,11.09
1932946.1660,66.99,0.00,51.51,10.88
1932946.1971,66.08,0.00,51.47,10.70
1932946.2223,65.31,0.00,51.44,10.53
1932946.2535,60.98,0.00,48.50,10.07
1932946.2857,57.28,0.00,46.18,10.02
1932946.3183,54.13,0.00,44.28,9.94
1932946.3499,51.44,0.00,42.70,9.82
1932946.3825,45.20,0.00,38.81,10.93
1932946.4145,39.98,0.00,35.80,11.30
1932946.4470,35.55,0.00,33.33,11.52
1932946.4787,31.78,0.00,31.29,11.59
1932946.5107,26.60,0.00,29.06,12.84
1932946.5424,22.22,0.00,27.21,12.72
1932946.5744,18.53,0.00,25.65,12.43
1932946.6065,12.40,0.00,21.50,14.98
1932946.6383,0.00,8.03,18.01,17.18
1932946.6733,0.00,6.40,15.05,16.51
1932946.7026,0.00,7.65,12.53,15.67
1932946.7345,12.32,0.00,8.94,17.28
1932946.7670,17.10,0.00,5.85,16.74
1932946.8038,21.35,0.00,3.19,16.00
1932946.8282,25.02,0.00,0.90,15.12
1932946.8695,30.34,0.00,-2.59,16.29
1932946.9011,34.87,0.00,-5.62,15.75
1932946.9173,38.71,0.00,-8.25,15.05
1932946.9497,41.96,0.00,-10.54,14.24
1932946.9826,45.35,0.00,-12.99,13.97
1932947.0146,48.23,0.00,-15.12,13.42
1932947.0464,50.68,0.00,-16.96,12.78
1932947.0785,52.74,0.00,-18.56,12.10
1932947.1112,54.45,0.00,-19.93,11.33
1932947.1429,55.89,0.00,-21.10,10.60
1932947.1749,57.12,0.00,-22.12,9.89
1932947.2019,58.15,0.00,-22.99,9.21
1932947.2341,59.00,0.00,-23.69,8.48
1932947.2658,59.73,0.00,-24.28,7.93
1932947.2978,60.34,0.00,-24.79,7.42
1932947.3378,60.20,0.00,-24.70,6.30
1932947.3704,60.12,0.00,-24.64,6.02
1932947.4180,60.05,0.00,-24.58,5.78
1932947.4512,57.54,0.00,-22.49,3.95
1932947.4816,55.43,0.00,-20.77,3.62
1932947.5143,53.63,0.00,-19.32,3.56
1932947.5471,52.09,0.00,-18.11,3.50
1932947.5789,47.23,0.00,-14.15,5.04
1932947.6195,43.05,0.00,-10.89,5.22
1932947.6514,39.47,0.00,-8.19,5.25
1932947.6835,33.58,0.00,-4.17,7.52
1932947.7153,28.53,0.00,-0.85,9.49
1932947.7475,24.22,0.00,1.91,9.79
1932947.7794,20.55,0.00,4.23,9.87
1932947.8200,17.36,0.00,6.14,9.86
1932947.8522,14.62,0.00,7.75,9.78
1932947.8843,12.29,0.00,9.11,9.58
1932947.9168,10.32,0.00,10.26,9.30
1932947.9487,8.71,0.00,11.25,8.90
1932947.9808,7.35,0.00,12.08,8.52
1932948.0183,6.21,0.00,12.79,8.13
1932948.0607,5.26,0.00,13.40,7.75
1932948.0924,4.49,0.00,13.92,7.30
1932948.1242,3.86,0.00,14.36,6.88
1932948.1566,3.34,0.00,14.74,6.49
1932948.1888,2.78,0.00,15.21,6.67
1932948.2205,0.00,2.50,15.61,6.08
1932948.2526,0.00,2.46,15.95,5.56
1932948.2839,0.00,4.18,18.30,7.30
1932948.3164,6.64,0.00,20.31,8.81
1932948.3472,8.88,0.00,22.02,8.17
1932948.3784,10.83,0.00,23.47,7.59
1932948.4107,16.17,0.00,27.34,10.02
1932948.4429,20.73,0.00,30.67,12.13
1932948.4756,24.61,0.00,33.54,11.89
1932948.5079,27.91,0.00,36.02,11.56
1932948.5394,33.14,0.00,38.57,13.11
1932948.5716,37.58,0.00,40.81,13.36
1932948.6036,41.34,0.00,42.77,13.39
1932948.6358,44.52,0.00,44.47,13.27
1932948.6673,48.32,0.00,46.04,13.77
1932948.6999,51.54,0.00,47.42,14.05
1932948.7320,54.27,0.00,48.63,14.16
1932948.7639,56.80,0.00,49.61,13.90
1932948.7960,58.96,0.00,50.48,13.56
1932948.8286,60.80,0.00,51.23,13.17
1932948.8606,62.35,0.00,51.88,12.75
1932948.8923,62.90,0.00,52.34,11.95
1932948.9243,63.41,0.00,52.74,11.28
1932948.9565,63.85,0.00,53.09,10.74
1932948.9885,64.22,0.00,53.38,11.42
1932949.0207,61.46,0.00,51.81,10.08
1932949.0526,59.10,0.00,50.49,9.23
1932949.0846,57.10,0.00,49.39,8.76
1932949.1170,55.39,0.00,48.47,9.20
1932949.1489,49.00,0.00,44.11,8.15
1932949.1811,43.54,0.00,40.58,8.14
1932949.2130,38.88,0.00,37.69,8.66
1932949.2449,30.95,0.00,32.37,9.89
1932949.2768,24.26,0.00,28.00,11.16
1932949.3087,18.74,0.00,24.37,12.20
1932949.3404,14.31,0.00,21.32,12.96
1932949.3728,0.00,8.99,16.47,14.26
1932949.4145,0.00,8.43,12.36,15.13
1932949.4467,11.47,0.00,8.86,15.62
1932949.4788,15.26,0.00,5.86,14.20
1932949.5027,21.06,0.00,2.07,14.98
1932949.5345,26.19,0.00,-1.21,15.38
1932949.5694,30.62,0.00,-4.06,15.48
1932949.6021,36.56,0.00,-7.81,15.95
1932949.6340,41.61,0.00,-11.11,16.08
1932949.6659,45.90,0.00,-14.00,15.96
1932949.6985,49.52,0.00,-16.52,15.65
1932949.7311,53.05,0.00,-19.00,15.15
1932949.7630,56.12,0.00,-21.18,14.53
1932949.7949,58.71,0.00,-23.08,13.84
1932949.8276,60.91,0.00,-24.74,13.49
1932949.8591,61.98,0.00,-26.00,12.38
1932949.8915,62.91,0.00,-27.09,11.36
1932949.9197,63.69,0.00,-28.02,10.42
1932949.9515,64.35,0.00,-28.81,11.24
1932949.9836,61.95,0.00,-26.99,9.12
1932950.0162,59.91,0.00,-25.46,7.43
1932950.0479,58.17,0.00,-24.19,6.16
1932950.0802,56.69,0.00,-23.13,7.61
1932950.1124,50.88,0.00,-18.13,5.22
1932950.1372,45.90,0.00,-14.07,4.10
1932950.1684,41.62,0.00,-10.74,4.16
1932950.2008,37.97,0.00,-7.98,4.23
1932950.2326,34.83,0.00,-5.69,5.08
1932950.2650,27.48,0.00,-1.10,4.46
1932950.2974,21.22,0.00,2.68,5.24
1932950.3292,15.94,0.00,5.84,6.37
1932950.3693,11.56,0.00,8.49,5.39
1932950.4009,0.00,5.27,13.99,8.46
1932950.4321,0.00,7.61,18.65,11.15
1932950.4640,13.05,0.00,22.64,13.31
1932950.4960,18.11,0.00,26.08,12.73
1932950.5289,24.48,0.00,29.43,13.90
1932950.5688,29.92,0.00,32.35,14.67
1932950.6009,34.56,0.00,34.90,15.12
1932950.6325,39.74,0.00,37.14,15.69
1932950.6652,44.13,0.00,39.10,15.96
1932950.6969,47.86,0.00,40.81,16.01
1932950.7208,51.01,0.00,42.32,15.88
1932950.7488,54.16,0.00,43.55,15.71
1932950.7814,56.84,0.00,44.63,15.42
1932950.8136,59.11,0.00,45.57,15.04
1932950.8454,61.14,0.00,46.39,15.08
1932950.8777,61.89,0.00,46.98,14.22
1932950.9102,62.52,0.00,47.49,13.46
1932950.9429,63.06,0.00,47.93,12.78
1932950.9746,63.49,0.00,48.29,13.62
1932951.0069,60.95,0.00,46.29,11.83
1932951.0389,58.77,0.00,44.63,10.46
1932951.0707,56.94,0.00,43.25,9.44
1932951.1023,50.99,0.00,38.73,7.88
1932951.1346,45.88,0.00,35.07,7.26
1932951.1669,41.51,0.00,32.07,7.24
1932951.1990,37.77,0.00,29.57,7.50
1932951.2312,30.15,0.00,24.95,8.45
1932951.2634,23.67,0.00,21.16,9.49
1932951.2959,18.17,0.00,18.01,10.33
1932951.3281,13.57,0.00,15.38,9.39
1932951.3601,7.09,0.00,12.04,10.50
1932951.3943,0.00,3.00,9.22,11.28
1932951.4183,5.14,0.00,6.82,11.75
1932951.4507,8.90,0.00,4.77,10.39
1932951.4831,14.71,0.00,2.07,11.26
1932951.5155,19.72,0.00,-0.25,11.78
1932951.5428,24.00,0.00,-2.26,12.01
1932951.5795,27.60,0.00,-3.99,10.69
1932951.6124,32.55,0.00,-6.05,11.26
1932951.6444,36.75,0.00,-7.85,11.52
1932951.6761,40.33,0.00,-9.41,11.55
1932951.7083,44.83,0.00,-11.46,11.84
1932951.7405,48.65,0.00,-13.25,11.88
1932951.7727,51.89,0.00,-14.82,11.73
1932951.8042,54.66,0.00,-16.18,11.01
1932951.8362,57.45,0.00,-17.74,10.72
1932951.8694,59.82,0.00,-19.10,10.32
1932951.9015,61.83,0.00,-20.28,9.86
1932951.9275,63.62,0.00,-21.30,10.20
1932951.9518,63.72,0.00,-21.39,9.12
1932951.9841,63.81,0.00,-21.46,8.16
1932952.0168,63.88,0.00,-21.53,7.33
1932952.0481,63.93,0.00,-21.59,6.62
1932952.0802,60.06,0.00,-19.44,3.80
1932952.1121,56.75,0.00,-17.68,3.84
1932952.1368,53.93,0.00,-16.23,4.30
1932952.1682,51.55,0.00,-15.01,4.85
1932952.2008,43.22,0.00,-10.11,10.90
1932952.2333,36.10,0.00,-6.17,12.46
1932952.2658,30.02,0.00,-2.94,13.55
1932952.2980,24.79,0.00,-0.27,14.24
1932952.3302,15.07,0.00,4.40,19.88
1932952.3624,7.03,0.00,8.29,19.36
1932952.3870,0.00,2.91,11.57,18.51
1932952.4184,7.28,0.00,14.37,17.44
1932952.4513,15.23,0.00,18.03,19.28
1932952.4839,22.13,0.00,21.20,19.25
1932952.5157,28.05,0.00,23.97,18.92
1932952.5475,34.24,0.00,26.66,19.56
1932952.5796,39.48,0.00,29.02,19.87
1932952.6120,43.92,0.00,31.09,19.46
1932952.6371,47.66,0.00,32.90,18.89
1932952.6683,50.92,0.00,34.55,18.31
1932952.7006,53.68,0.00,36.00,17.65
1932952.7334,56.02,0.00,37.25,17.09
1932952.7610,58.01,0.00,38.34,16.49
1932952.8021,59.29,0.00,39.33,15.55
1932952.8342,60.48,0.00,40.18,15.12
1932952.8664,61.49,0.00,40.91,14.69
1932952.8983,62.35,0.00,41.54,14.28
1932952.9301,61.35,0.00,41.14,12.43
1932952.9625,60.51,0.00,40.81,10.98
1932952.9944,59.79,0.00,40.53,9.91
1932953.0264,54.93,0.00,37.27,8.30
1932953.0426,50.77,0.00,34.61,8.41
1932953.0747,47.22,0.00,32.42,9.54
1932953.1062,44.19,0.00,30.60,11.00
1932953.1383,41.64,0.00,29.14,8.58
1932953.1704,34.88,0.00,25.00,9.57
1932953.2036,29.14,0.00,21.62,10.39
1932953.2355,24.22,0.00,18.78,10.97
1932953.2674,17.34,0.00,14.81,11.88
1932953.2994,11.68,0.00,11.50,12.44
1932953.3312,0.00,7.35,8.72,12.71
1932953.3632,0.00,5.07,6.35,12.73
1932953.3871,6.53,0.00,3.52,13.23
1932953.4186,10.24,0.00,1.10,13.43
1932953.4510,13.87,0.00,-0.96,13.40
1932953.4832,17.07,0.00,-2.73,13.18
1932953.5175,21.54,0.00,-5.14,13.22
1932953.5498,25.37,0.00,-7.22,13.04
1932953.5828,28.62,0.00,-9.00,12.69
1932953.6143,31.39,0.00,-10.54,11.63
1932953.6465,34.68,0.00,-12.15,11.45
1932953.6793,37.45,0.00,-13.52,11.14
1932953.7114,39.81,0.00,-14.71,10.73
1932953.7440,41.80,0.00,-15.73,10.04
1932953.7761,43.79,0.00,-16.68,9.59
1932953.8073,45.48,0.00,-17.49,9.10
1932953.8396,46.91,0.00,-18.19,8.60
1932953.8716,47.75,0.00,-18.63,8.04
1932953.9179,48.50,0.00,-19.00,7.51
1932953.9505,49.14,0.00,-19.32,7.03
1932953.9826,47.04,0.00,-17.94,5.81
1932954.0149,45.26,0.00,-16.78,4.91
1932954.0472,43.75,0.00,-15.81,4.30
1932954.0796,42.46,0.00,-14.99,3.92
1932954.1119,36.14,0.00,-10.51,3.80
1932954.1363,30.73,0.00,-6.83,4.61
1932954.1690,26.11,0.00,-3.77,5.54
1932954.2010,22.18,0.00,-1.21,6.33
1932954.2331,14.09,0.00,3.83,8.24
1932954.2651,7.61,0.00,8.05,9.70
1932954.2975,0.00,4.17,11.61,10.75
1932954.3299,0.00,6.35,14.64,9.58
1932954.3623,12.90,0.00,18.85,11.08
1932954.3870,18.92,0.00,22.48,12.15
1932954.4188,24.11,0.00,25.61,12.86
1932954.4506,28.50,0.00,28.34,12.62
1932954.4839,33.53,0.00,31.10,13.48
1932954.5154,37.80,0.00,33.51,14.03
1932954.5474,41.39,0.00,35.61,14.35
1932954.5806,44.44,0.00,37.43,14.11
1932954.6113,47.02,0.00,39.02,13.79
1932954.6511,49.68,0.00,40.52,13.85
1932954.6830,51.94,0.00,41.82,13.80
1932954.7256,53.86,0.00,42.95,13.67
1932954.7582,55.53,0.00,43.93,13.62
1932954.7903,56.67,0.00,44.73,13.33
1932954.8225,57.64,0.00,45.42,13.04
1932954.8548,58.53,0.00,46.02,12.76
1932954.8868,56.53,0.00,44.62,11.36
1932954.9188,54.83,0.00,43.45,10.52
1932954.9508,53.38,0.00,42.47,10.13
1932954.9827,52.17,0.00,41.64,10.06
1932955.0152,47.05,0.00,38.05,11.74
1932955.0470,42.69,0.00,35.10,12.35
1932955.0795,38.98,0.00,32.67,12.85
1932955.1118,35.82,0.00,30.63,13.21
1932955.1436,28.41,0.00,25.49,17.11
1932955.1767,22.16,0.00,21.25,17.41
1932955.2071,16.97,0.00,17.73,17.40
1932955.2397,12.77,0.00,14.76,17.15
1932955.2710,0.00,7.25,10.40,19.99
1932955.3074,0.00,7.04,6.71,19.33
1932955.3358,10.61,0.00,3.56,18.43
1932955.3677,16.96,0.00,-0.19,19.74
1932955.3996,22.70,0.00,-3.42,20.59
1932955.4248,27.68,0.00,-6.23,19.58
1932955.4526,31.90,0.00,-8.66,18.43
1932955.4860,36.78,0.00,-11.10,18.46
1932955.5180,40.91,0.00,-13.24,18.24
1932955.5499,44.43,0.00,-15.09,17.85
1932955.5816,47.42,0.00,-16.72,17.34
1932955.6136,50.20,0.00,-18.03,16.52
1932955.6459,52.55,0.00,-19.17,15.66
1932955.6783,54.55,0.00,-20.15,14.78
1932955.7104,56.24,0.00,-21.01,13.98
1932955.7428,57.25,0.00,-21.59,12.78
1932955.7759,58.17,0.00,-22.08,11.68
1932955.8074,58.95,0.00,-22.50,10.68
1932955.8352,59.61,0.00,-22.86,11.03
1932955.8671,57.99,0.00,-21.88,9.38
1932955.8998,56.60,0.00,-21.06,8.08
1932955.9320,55.42,0.00,-20.37,7.09
1932955.9646,50.03,0.00,-17.41,5.82
1932955.9967,45.44,0.00,-14.99,8.48
1932956.0283,41.53,0.00,-13.00,8.92
1932956.0683,38.21,0.00,-11.35,9.18
1932956.1005,29.81,0.00,-6.39,14.36
1932956.1327,22.69,0.00,-2.32,18.98
1932956.1654,16.74,0.00,1.06,22.86
1932956.1974,11.90,0.00,3.89,20.16
1932956.2295,0.00,5.92,8.59,21.66
1932956.2538,0.00,8.17,12.58,22.62
1932956.2851,13.49,0.00,15.99,23.15
1932956.3170,18.53,0.00,18.93,21.42
1932956.3496,24.99,0.00,22.27,21.71
1932956.3817,30.54,0.00,25.17,21.70
1932956.4135,35.26,0.00,27.71,21.44
1932956.4370,39.27,0.00,29.91,20.48
1932956.4688,43.32,0.00,32.15,20.14
1932956.5009,46.75,0.00,34.11,19.66
1932956.5328,49.66,0.00,35.81,19.09
1932956.5650,51.90,0.00,37.33,18.37
1932956.5967,53.88,0.00,38.65,17.64
1932956.6232,55.55,0.00,39.78,16.93
1932956.6605,56.97,0.00,40.77,16.24
1932956.6856,57.12,0.00,40.98,15.12
1932956.7164,57.26,0.00,41.18,14.16
1932956.7488,57.38,0.00,41.34,13.35
1932956.7811,57.49,0.00,41.48,12.67
1932956.8131,53.06,0.00,38.18,10.40
1932956.8456,49.32,0.00,35.47,9.10
1932956.8787,46.12,0.00,33.22,8.61
1932956.9098,43.39,0.00,31.36,8.33
1932956.9422,37.19,0.00,27.31,7.99
1932956.9742,31.89,0.00,23.95,8.30
1932957.0067,27.37,0.00,21.18,8.82
1932957.0387,23.51,0.00,18.86,7.58
1932957.0707,16.41,0.00,14.59,8.58
1932957.1026,10.43,0.00,11.03,9.58
1932957.1352,5.59,0.00,8.03,10.37
1932957.1528,0.00,2.84,5.49,10.92
1932957.1861,7.10,0.00,2.30,14.12
1932957.2180,12.60,0.00,-0.43,14.62
1932957.2505,17.40,0.00,-2.77,14.81
1932957.2794,21.51,0.00,-4.78,14.75
1932957.3126,26.66,0.00,-7.21,16.15
1932957.3456,31.02,0.00,-9.31,15.76
1932957.3847,34.73,0.00,-11.14,15.21
1932957.4171,38.34,0.00,-13.04,15.04
1932957.4488,41.42,0.00,-14.69,14.47
1932957.4822,44.04,0.00,-16.11,13.82
1932957.5136,46.25,0.00,-17.34,13.12
1932957.5455,47.93,0.00,-18.34,12.17
1932957.5780,49.40,0.00,-19.19,11.49
1932957.6099,50.64,0.00,-19.92,10.82
1932957.6417,51.69,0.00,-20.54,10.16
1932957.6740,51.17,0.00,-20.43,8.31
1932957.7022,50.73,0.00,-20.34,7.89
1932957.7344,50.35,0.00,-20.25,7.53
1932957.7666,46.51,0.00,-18.25,4.74
1932957.7987,43.28,0.00,-16.61,4.30
1932957.8308,40.53,0.00,-15.24,4.28
1932957.8628,38.19,0.00,-14.09,4.23
1932957.8867,31.51,0.00,-10.44,7.11
1932957.9186,25.82,0.00,-7.42,10.49
1932957.9503,20.98,0.00,-4.91,10.26
1932957.9821,16.88,0.00,-2.80,9.85
1932958.0143,9.15,0.00,1.60,13.63
1932958.0464,0.00,3.96,5.31,13.88
1932958.0788,0.00,5.69,8.45,13.81
1932958.1190,10.01,0.00,11.14,13.52
1932958.1511,16.98,0.00,15.05,15.95
1932958.1834,23.03,0.00,18.44,16.19
1932958.2160,28.19,0.00,21.37,16.15
1932958.2485,32.57,0.00,23.92,15.91
1932958.2810,36.25,0.00,26.14,15.53
1932958.3133,40.59,0.00,28.49,15.72
1932958.3455,44.27,0.00,30.55,15.71
1932958.3858,47.38,0.00,32.34,15.55
1932958.4177,50.07,0.00,33.89,15.39
1932958.4503,52.22,0.00,35.35,15.04
1932958.4825,54.04,0.00,36.62,14.66
1932958.5138,55.62,0.00,37.71,14.26
1932958.5461,55.90,0.00,38.43,13.43
1932958.5785,56.13,0.00,39.04,12.75
1932958.6110,56.33,0.00,39.55,12.19
1932958.6427,56.50,0.00,40.01,11.75
1932958.6751,53.67,0.00,38.72,10.73
1932958.7071,51.25,0.00,37.66,10.21
1932958.7389,49.19,0.00,36.77,10.05
1932958.7708,47.44,0.00,36.00,9.93
1932958.8022,41.84,0.00,32.94,9.73
1932958.8337,37.07,0.00,30.43,10.12
1932958.8651,33.00,0.00,28.36,10.74
1932958.8965,29.54,0.00,26.60,9.66
1932958.9290,22.30,0.00,21.83,10.59
1932958.9616,16.22,0.00,17.87,11.74
1932958.9931,11.20,0.00,14.55,12.78
1932959.0251,0.00,5.28,10.09,14.24
1932959.0442,6.68,0.00,6.31,15.29
1932959.0827,11.44,0.00,3.08,15.98
1932959.1144,15.98,0.00,0.31,16.34
1932959.1465,21.52,0.00,-2.49,16.70
1932959.1696,26.26,0.00,-4.91,16.75
1932959.2109,30.30,0.00,-7.01,16.58
1932959.2330,33.75,0.00,-8.82,16.23
1932959.2689,37.22,0.00,-10.67,15.86
1932959.3013,40.16,0.00,-12.27,15.37
1932959.3342,42.66,0.00,-13.66,14.79
1932959.3664,44.79,0.00,-14.86,14.13
1932959.3975,46.47,0.00,-15.93,13.33
1932959.4298,47.88,0.00,-16.85,12.53
1932959.4620,49.09,0.00,-17.63,11.77
1932959.4944,50.15,0.00,-18.30,11.43
1932959.5266,49.99,0.00,-18.54,10.17
1932959.5526,49.85,0.00,-18.75,9.08
1932959.5842,49.74,0.00,-18.92,8.16
1932959.6162,49.67,0.00,-19.08,9.08
1932959.6480,46.02,0.00,-16.87,6.94
1932959.6800,42.91,0.00,-15.05,5.54
1932959.7121,40.23,0.00,-13.51,4.87
1932959.7363,37.96,0.00,-12.23,5.65
1932959.7685,30.87,0.00,-7.75,4.88
1932959.8005,24.83,0.00,-4.07,5.76
1932959.8323,19.69,0.00,-1.01,7.09
1932959.8641,11.53,0.00,4.20,9.20
1932959.8962,0.00,5.94,8.57,10.92
1932959.9287,0.00,6.21,12.28,12.23
1932959.9535,10.15,0.00,15.44,13.16
1932959.9850,16.28,0.00,19.44,14.23
1932960.0171,21.70,0.00,22.89,14.93
1932960.0491,26.37,0.00,25.88,15.35
1932960.0813,30.31,0.00,28.48,15.53
1932960.1127,34.27,0.00,31.13,16.23
1932960.1368,37.63,0.00,33.42,16.70
1932960.1679,40.47,0.00,35.40,16.48
1932960.2002,42.87,0.00,37.12,16.18
1932960.2322,44.97,0.00,38.68,15.95
1932960.2644,46.75,0.00,40.02,15.55
1932960.2965,48.26,0.00,41.17,15.15
1932960.3283,49.56,0.00,42.17,14.74
1932960.3679,50.52,0.00,43.00,14.22
1932960.3922,51.34,0.00,43.71,13.90
1932960.4337,52.11,0.00,44.32,13.60
1932960.4663,52.76,0.00,44.84,13.33
1932960.4984,53.31,0.00,45.29,13.07
1932960.5304,52.75,0.00,45.02,12.33
1932960.5622,52.30,0.00,44.82,11.82
1932960.5946,51.92,0.00,44.64,11.78
1932960.6263,51.60,0.00,44.49,11.76
1932960.6585,47.85,0.00,42.03,10.77
1932960.6905,44.73,0.00,40.09,10.46
1932960.7225,42.07,0.00,38.48,10.18
1932960.7551,39.80,0.00,37.13,9.94
1932960.7863,31.20,0.00,31.12,11.53
1932960.8184,23.80,0.00,26.20,11.69
1932960.8506,17.52,0.00,22.14,11.66
1932960.8825,8.77,0.00,16.98,14.19
1932960.9146,0.00,2.88,12.65,16.45
1932960.9362,6.46,0.00,8.97,16.33
1932960.9690,11.67,0.00,5.83,15.92
1932961.0008,16.26,0.00,3.14,15.29
1932961.0328,21.84,0.00,0.27,16.11
1932961.0612,26.58,0.00,-2.21,15.87
1932961.0949,30.61,0.00,-4.36,15.43
1932961.1283,34.21,0.00,-6.38,15.09
1932961.1608,37.27,0.00,-8.13,14.62
1932961.1933,39.86,0.00,-9.64,14.11
1932961.2251,42.09,0.00,-10.95,13.53
1932961.2578,43.75,0.00,-12.05,12.68
1932961.2893,45.16,0.00,-12.99,12.02
1932961.3215,46.36,0.00,-13.80,11.37
1932961.3538,47.39,0.00,-14.49,10.73
