timestamp_s,flexion,abduction,ext_rot,elbow
1927966.9729,0.00,13.95,-4.50,5.33
1927967.0082,0.00,13.95,-4.50,5.33
1927967.0309,0.00,13.95,-4.50,5.33
1927967.0489,0.00,13.95,-4.50,5.34
1927967.0884,0.00,13.95,-4.50,5.34
1927967.1064,0.00,13.96,-4.50,5.34
1927967.1434,0.00,13.96,-4.50,5.34
1927967.1756,0.00,13.96,-4.50,5.34
1927967.2081,0.00,13.96,-4.50,5.34
1927967.2398,0.00,13.96,-4.50,5.34
1927967.2715,0.00,13.96,-4.49,5.34
1927967.3036,0.00,13.95,-4.49,5.33
1927967.3281,0.00,13.95,-4.49,5.33
1927967.3600,0.00,13.96,-4.50,5.34
1927967.3917,0.00,13.96,-4.50,5.34
1927967.4229,0.00,13.96,-4.50,5.35
1927967.4543,0.00,13.97,-4.50,5.35
1927967.4940,0.00,13.97,-4.49,5.36
1927967.5253,0.00,13.97,-4.49,5.36
1927967.5567,0.00,13.97,-4.49,5.36
1927967.5811,0.00,13.98,-4.49,5.36
1927967.6106,0.00,13.98,-4.49,5.37
1927967.6423,0.00,13.98,-4.49,5.37
1927967.6742,0.00,13.98,-4.49,5.37
1927967.7062,0.00,13.98,-4.49,5.37
1927967.7436,0.00,13.98,-4.49,5.37
1927967.7758,0.00,13.98,-4.49,5.37
1927967.8080,0.00,13.98,-4.49,5.37
1927967.8402,0.00,13.98,-4.49,5.37
1927967.8722,0.00,13.97,-4.49,5.37
1927967.9043,0.00,13.97,-4.49,5.37
1927967.9436,0.00,13.97,-4.48,5.37
1927967.9753,0.00,13.97,-4.48,5.36
1927968.0069,0.00,13.97,-4.48,5.36
1927968.0387,0.00,13.97,-4.48,5.36
1927968.0708,0.00,13.96,-4.48,5.36
1927968.0914,0.00,13.96,-4.47,5.35
1927968.1257,0.00,13.96,-4.47,5.35
1927968.1573,0.00,13.96,-4.47,5.35
1927968.1887,0.00,13.96,-4.47,5.35
1927968.2210,0.00,13.96,-4.47,5.35
1927968.2526,0.00,13.95,-4.47,5.35
1927968.2773,0.00,13.95,-4.47,5.34
1927968.3087,0.00,13.95,-4.46,5.34
1927968.3499,0.00,13.95,-4.46,5.34
1927968.3778,0.00,13.95,-4.46,5.34
1927968.4099,0.00,13.95,-4.46,5.34
1927968.4417,0.00,13.95,-4.45,5.34
1927968.4741,0.00,13.95,-4.45,5.34
1927968.5061,0.00,13.95,-4.45,5.34
1927968.5385,0.00,13.95,-4.45,5.33
1927968.5708,0.00,13.95,-4.45,5.33
1927968.5946,0.00,13.94,-4.45,5.33
1927968.6264,0.00,13.94,-4.45,5.33
1927968.6585,0.00,13.94,-4.44,5.33
1927968.6910,0.00,13.94,-4.44,5.33
1927968.7229,0.00,13.94,-4.44,5.33
1927968.7548,0.00,13.94,-4.44,5.33
1927968.7868,0.00,13.93,-4.44,5.33
1927968.8113,0.00,13.93,-4.44,5.33
1927968.8434,0.00,13.93,-4.44,5.33
1927968.8754,0.00,13.93,-4.44,5.33
1927968.9083,0.00,13.93,-4.43,5.33
1927968.9390,0.00,13.93,-4.43,5.33
1927968.9708,0.00,13.93,-4.43,5.33
1927969.0105,0.00,13.94,-4.43,5.33
1927969.0277,0.00,13.94,-4.43,5.33
1927969.0586,0.00,13.94,-4.43,5.33
1927969.0906,0.00,13.94,-4.43,5.33
1927969.1225,0.00,13.94,-4.43,5.33
1927969.1542,0.00,13.94,-4.43,5.33
1927969.1937,0.00,13.94,-4.43,5.33
1927969.2254,0.00,13.94,-4.43,5.33
1927969.2573,0.00,13.94,-4.43,5.33
1927969.2889,0.00,13.94,-4.43,5.33
1927969.3208,0.00,13.94,-4.43,5.33
1927969.3530,0.00,13.94,-4.43,5.33
1927969.3770,0.00,13.95,-4.43,5.33
1927969.4089,0.00,13.95,-4.43,5.33
1927969.4409,0.00,13.95,-4.43,5.33
1927969.4728,0.00,13.95,-4.43,5.33
1927969.5045,0.00,13.94,-4.43,5.33
1927969.5372,0.00,13.94,-4.43,5.32
1927969.5606,0.00,13.94,-4.43,5.32
1927969.5926,0.00,13.94,-4.43,5.32
1927969.6246,0.00,13.94,-4.43,5.32
1927969.6561,0.00,13.94,-4.43,5.32
1927969.6878,0.00,13.94,-4.43,5.32
1927969.7273,0.00,13.94,-4.43,5.32
1927969.7594,0.00,13.94,-4.43,5.32
1927969.7912,0.00,13.93,-4.43,5.32
1927969.8232,0.00,13.93,-4.43,5.32
1927969.8552,0.00,13.93,-4.43,5.32
1927969.8870,0.00,13.93,-4.43,5.32
1927969.9264,0.00,13.93,-4.43,5.32
1927969.9586,0.00,13.93,-4.43,5.32
1927969.9906,0.00,13.94,-4.43,5.32
1927970.0112,0.00,13.94,-4.43,5.32
1927970.0541,0.00,13.94,-4.43,5.32
1927970.0863,0.00,13.94,-4.43,5.32
1927970.1104,0.00,13.94,-4.43,5.32
1927970.1424,0.00,13.94,-4.43,5.33
1927970.1700,0.00,13.94,-4.43,5.33
1927970.2027,0.00,13.94,-4.43,5.33
1927970.2430,0.00,13.94,-4.43,5.33
1927970.2750,0.00,13.94,-4.43,5.33
1927970.3073,0.00,13.94,-4.43,5.33
1927970.3394,0.00,13.94,-4.43,5.33
1927970.3719,0.00,13.95,-4.44,5.33
1927970.4037,0.00,13.94,-4.45,5.33
1927970.4440,0.00,13.94,-4.46,5.34
1927970.4762,0.00,13.93,-4.47,5.33
1927970.5087,0.00,13.92,-4.48,5.35
1927970.5331,0.00,13.91,-4.49,5.36
1927970.5604,0.00,13.90,-4.49,5.37
1927970.5923,0.00,13.92,-4.49,5.38
1927970.6241,0.00,13.93,-4.49,5.38
1927970.6561,0.00,13.94,-4.49,5.38
1927970.6881,0.00,13.95,-4.49,5.38
1927970.7201,0.00,13.95,-4.49,5.38
1927970.7604,0.00,13.95,-4.49,5.37
1927970.7773,0.00,13.96,-4.49,5.37
1927970.8085,0.00,13.96,-4.49,5.37
1927970.8405,0.00,13.96,-4.49,5.37
1927970.8726,0.00,13.97,-4.49,5.37
1927970.9043,0.00,13.97,-4.49,5.36
1927970.9364,0.00,13.97,-4.49,5.36
1927970.9773,0.00,13.97,-4.50,5.36
1927971.0093,0.00,13.97,-4.50,5.36
1927971.0407,0.00,13.97,-4.50,5.35
1927971.0726,0.00,13.97,-4.50,5.35
1927971.1047,0.00,13.97,-4.50,5.35
1927971.1214,0.00,13.97,-4.50,5.35
1927971.1604,0.00,13.97,-4.50,5.34
1927971.1918,0.00,13.97,-4.49,5.36
1927971.2243,0.00,13.97,-4.49,5.37
1927971.2560,0.00,13.97,-4.49,5.38
1927971.2883,0.00,13.94,-4.51,5.37
1927971.3121,0.00,13.92,-4.52,5.37
1927971.3432,0.00,13.90,-4.54,5.36
1927971.3812,0.00,13.88,-4.55,5.36
1927971.4086,0.00,13.88,-4.54,5.37
1927971.4407,0.00,13.89,-4.53,5.38
1927971.4723,0.00,13.90,-4.52,5.39
1927971.5040,0.00,13.92,-4.51,5.32
1927971.5279,0.00,13.85,-4.57,5.24
1927971.5591,0.00,13.91,-4.56,5.28
1927971.5905,0.00,13.96,-4.56,5.31
1927971.6229,0.00,14.00,-4.55,5.33
1927971.6555,0.00,14.03,-4.54,5.34
1927971.6875,0.00,14.07,-4.55,5.34
1927971.7273,0.00,14.10,-4.56,5.34
1927971.7591,0.00,14.12,-4.56,5.34
1927971.7911,0.00,14.14,-4.57,5.34
1927971.8230,0.00,14.16,-4.57,5.33
1927971.8405,0.00,14.17,-4.57,5.33
1927971.8779,0.00,14.18,-4.57,5.33
1927971.9102,0.00,14.18,-4.57,5.31
1927971.9418,0.00,14.17,-4.57,5.30
1927971.9738,0.00,14.17,-4.57,5.29
1927972.0053,0.00,14.16,-4.58,5.27
1927972.0374,0.00,14.16,-4.57,5.26
1927972.0611,0.00,14.15,-4.57,5.25
1927972.0931,0.00,14.15,-4.57,5.24
1927972.1251,0.00,14.15,-4.57,5.23
1927972.1572,0.00,14.14,-4.57,5.21
1927972.1889,0.00,14.14,-4.57,5.20
1927972.2209,0.00,14.13,-4.58,5.20
1927972.2604,0.00,14.13,-4.57,5.19
1927972.2771,0.00,14.13,-4.57,5.19
1927972.3084,0.00,14.13,-4.57,5.18
1927972.3400,0.00,14.13,-4.56,5.17
1927972.3719,0.00,14.13,-4.56,5.17
1927972.4038,0.00,14.12,-4.56,5.16
1927972.4447,0.00,14.12,-4.55,5.16
1927972.4761,0.00,14.12,-4.55,5.15
1927972.5082,0.00,14.11,-4.55,5.15
1927972.5405,0.00,14.11,-4.55,5.16
1927972.5728,0.00,14.10,-4.54,5.15
1927972.6048,0.00,14.08,-4.54,5.15
1927972.6205,0.00,14.07,-4.54,5.15
1927972.6602,0.00,14.06,-4.54,5.11
1927972.6922,0.00,14.26,-4.06,5.20
1927972.7239,0.00,14.45,-3.64,5.29
1927972.7562,0.00,14.61,-3.29,5.38
1927972.7878,0.00,14.76,-3.01,5.40
1927972.8196,0.00,15.42,-1.57,5.61
1927972.8438,0.00,16.09,-0.34,5.84
1927972.8756,0.00,16.73,0.70,6.07
1927972.9080,0.00,17.33,1.59,6.12
1927972.9396,0.00,19.12,2.93,6.55
1927972.9714,0.00,20.84,4.08,7.01
1927973.0033,0.00,22.42,5.06,7.43
1927973.0279,0.00,23.83,5.90,7.42
1927973.0597,26.88,0.00,7.09,8.23
1927973.0911,29.58,0.00,8.11,8.96
1927973.1230,31.93,0.00,8.99,9.57
1927973.1547,33.95,0.00,9.75,9.57
1927973.1864,37.52,0.00,10.79,10.55
1927973.2258,40.59,0.00,11.68,11.37
1927973.2583,43.22,0.00,12.46,11.67
1927973.2902,47.26,0.00,13.57,12.69
1927973.3219,50.72,0.00,14.54,13.54
1927973.3453,53.70,0.00,15.41,14.23
1927973.3772,56.24,0.00,16.17,14.58
1927973.4090,59.89,0.00,16.82,15.40
1927973.4412,63.00,0.00,17.40,16.05
1927973.4735,65.65,0.00,17.91,16.57
