timestamp_s,flexion,abduction,ext_rot,elbow
23131.8871,0.00,0.00,0.00,0.00
23132.0003,0.00,0.00,0.00,0.00
23132.0107,0.00,0.00,0.00,0.00
23132.0438,0.00,0.00,0.00,0.00
23132.0754,0.00,0.00,0.00,0.00
23132.1054,0.00,0.00,0.00,0.00
23132.1368,0.00,0.00,0.00,0.00
23132.1670,0.00,0.00,0.00,0.00
23132.1971,0.00,0.00,0.00,0.00
23132.2286,0.00,0.00,0.00,0.00
23132.2596,0.00,0.00,0.00,0.00
23132.2905,0.00,0.00,0.00,0.00
23132.3217,0.00,0.00,0.00,0.00
23132.3520,0.00,0.00,0.00,0.00
23132.3828,0.00,0.00,0.00,0.00
23132.4134,0.00,0.00,0.00,0.00
23132.4440,0.00,0.00,0.00,0.00
23132.4748,0.00,0.00,0.00,0.00
23132.5064,0.00,0.00,0.00,0.00
23132.5375,0.00,0.00,0.00,0.00
23132.5682,0.00,0.00,0.00,0.00
23132.5989,0.00,0.00,0.00,0.00
23132.6448,0.00,0.00,0.00,0.00
23132.6763,0.00,0.00,0.00,0.00
23132.7066,0.00,0.00,0.00,0.00
23132.7382,0.00,0.00,0.00,0.00
23132.7693,0.00,0.00,0.00,0.00
23132.8002,0.00,0.00,0.00,0.00
23132.8316,0.00,0.00,0.00,0.00
23132.8629,0.00,0.00,0.00,0.00
23132.8926,0.00,0.00,0.00,0.00
23132.9237,0.00,0.00,0.00,0.00
23132.9553,0.00,0.00,0.00,0.00
23132.9863,0.00,0.00,0.00,0.00
23133.0177,0.00,0.00,0.00,0.00
23133.0418,0.00,0.00,0.00,0.00
23133.0806,0.00,0.00,0.00,0.00
23133.1118,0.00,0.00,0.00,0.00
23133.1425,0.00,0.00,0.00,0.00
23133.1726,0.00,0.00,0.00,0.00
23133.2038,0.00,0.00,0.00,0.00
23133.2338,0.00,0.00,0.00,0.00
23133.2648,0.00,0.00,0.00,0.00
23133.2957,0.00,0.00,0.00,0.00
23133.3258,0.00,0.00,0.00,0.00
23133.3568,0.00,0.00,0.00,0.00
23133.3884,0.00,0.00,0.00,0.00
23133.4181,0.00,0.00,0.00,0.00
23133.4485,0.00,0.00,0.00,0.00
23133.4789,0.00,0.00,0.00,0.00
23133.5097,0.00,0.00,0.00,0.00
23133.5404,0.00,0.00,0.00,0.00
23133.5701,0.00,0.00,0.00,0.00
23133.6021,0.00,0.00,0.00,0.00
23133.6330,0.00,0.00,0.00,0.00
23133.6639,0.00,0.00,0.00,0.00
23133.6951,0.00,0.00,0.00,0.00
23133.7270,0.00,0.00,0.00,0.00
23133.7578,0.00,0.00,0.00,0.00
23133.7891,0.00,0.00,0.00,0.00
23133.8199,0.00,0.00,0.00,0.00
23133.8507,0.00,0.00,0.00,0.00
23133.8807,0.00,0.00,0.00,0.00
23133.9114,0.00,0.00,0.00,0.00
23133.9573,0.00,0.00,0.00,0.00
23133.9882,0.00,0.00,0.00,0.00
23134.0199,0.00,0.00,0.00,0.00
23134.0522,0.00,0.00,0.00,0.00
23134.0986,0.00,0.00,0.00,0.00
23134.1290,0.00,0.00,0.00,0.00
23134.1613,0.00,0.00,0.00,0.00
23134.1926,0.00,0.00,0.00,0.00
23134.2236,0.00,0.00,0.00,0.00
23134.2553,0.00,0.00,0.00,0.00
23134.2869,0.00,0.00,0.00,0.00
23134.3181,0.00,0.00,0.00,0.00
23134.3494,0.00,0.00,0.00,0.00
23134.3810,0.00,0.00,0.00,0.00
23134.4130,0.00,0.00,0.00,0.00
23134.4441,0.00,0.00,0.00,0.00
23134.4749,0.00,0.00,0.00,0.00
23134.5061,0.00,0.00,0.00,0.00
23134.5370,0.00,0.00,0.00,0.00
23134.5677,0.00,0.00,0.00,0.00
23134.5988,0.00,0.00,0.00,0.00
23134.6300,0.00,0.00,0.00,0.00
23134.6763,0.00,0.00,0.00,0.00
23134.7078,0.00,0.00,0.00,0.00
23134.7399,0.00,0.00,0.00,0.00
23134.7862,0.00,0.00,0.00,0.00
23134.8326,0.00,0.00,0.00,0.00
23134.8641,0.00,0.00,0.00,0.00
23134.8812,0.00,0.00,0.00,0.00
23134.9258,0.00,0.00,0.00,0.00
23134.9558,0.00,0.00,0.00,0.00
23134.9865,0.00,0.00,0.00,0.00
23135.0175,0.00,0.00,0.00,0.00
23135.0501,0.00,0.00,0.00,0.00
23135.0812,0.00,0.00,0.00,0.00
23135.1122,0.00,0.00,0.00,0.00
23135.1422,0.00,0.00,0.00,0.00
23135.1739,0.00,0.00,0.00,0.00
23135.2048,0.00,0.00,0.00,0.00
23135.2351,0.00,0.00,0.00,0.00
23135.2650,0.00,0.00,0.00,0.00
23135.2962,0.00,0.00,0.00,0.00
23135.3275,0.00,0.00,0.00,0.00
23135.3606,0.00,0.00,0.00,0.00
23135.3923,0.00,0.00,0.00,0.00
23135.4237,0.00,0.00,0.00,0.00
23135.4546,0.00,0.00,0.00,0.00
23135.4848,0.00,0.00,0.00,0.00
23135.5153,0.00,0.00,0.00,0.00
23135.5463,0.00,0.00,0.00,0.00
23135.5773,0.00,0.00,0.00,0.00
23135.6084,0.00,0.00,0.00,0.00
23135.6386,0.00,0.00,0.00,0.00
23135.6696,0.00,0.00,0.00,0.00
23135.7001,0.00,0.00,0.00,0.00
23135.7308,0.00,0.00,0.00,0.00
23135.7620,0.00,0.00,0.00,0.00
23135.7930,0.00,0.00,0.00,0.00
23135.8252,0.00,0.00,0.00,0.00
23135.8561,0.00,0.00,0.00,0.00
23135.8880,0.00,0.00,0.00,0.00
23135.9196,0.00,0.00,0.00,0.00
23135.9502,0.00,0.00,0.00,0.00
23135.9816,0.00,0.00,0.00,0.00
23136.0140,0.00,0.00,0.00,0.00
23136.0450,0.00,0.00,0.00,0.00
23136.0760,0.00,0.00,0.00,0.00
23136.1076,0.00,0.00,0.00,0.00
23136.1390,0.00,0.00,0.00,0.00
23136.1694,0.00,0.00,0.00,0.00
23136.2000,0.00,0.00,0.00,0.00
23136.2307,0.00,0.00,0.00,0.00
23136.2623,0.00,0.00,0.00,0.00
23136.2928,0.00,0.00,0.00,0.00
23136.3242,0.00,0.00,0.00,0.00
23136.3549,0.00,0.00,0.00,0.00
23136.3871,0.00,0.00,0.00,0.00
23136.4178,0.00,0.00,0.00,0.00
23136.4493,0.00,0.00,0.00,0.00
23136.4806,0.00,0.00,0.00,0.00
23136.5112,0.00,0.00,0.00,0.00
23136.5425,0.00,0.00,0.00,0.00
23136.5737,0.00,0.00,0.00,0.00
23136.6051,0.00,0.00,0.00,0.00
23136.6363,0.00,0.00,0.00,0.00
23136.6679,0.00,0.00,0.00,0.00
23136.6992,0.00,0.00,0.00,0.00
23136.7306,0.00,0.00,0.00,0.00
23136.7618,0.00,0.00,0.00,0.00
23136.7927,0.00,0.00,0.00,0.00
23136.8241,0.00,0.00,0.00,0.00
23136.8544,0.00,0.00,0.00,0.00
23136.8853,0.00,0.00,0.00,0.00
23136.9165,0.00,0.00,0.00,0.00
23136.9481,0.00,0.00,0.00,0.00
23136.9800,0.00,0.00,0.00,0.00
23137.0106,0.00,0.00,0.00,0.00
23137.0414,0.00,0.00,0.00,0.00
23137.0730,0.00,0.00,0.00,0.00
23137.1044,0.00,0.00,0.00,0.00
23137.1346,0.00,0.00,0.00,0.00
23137.1648,0.00,0.00,0.00,0.00
23137.1957,0.00,0.00,0.00,0.00
23137.2260,0.00,0.00,0.00,0.00
23137.2579,0.00,0.00,0.00,0.00
23137.2885,0.00,0.00,0.00,0.00
23137.3188,0.00,0.00,0.00,0.00
23137.3501,0.00,0.00,0.00,0.00
23137.3808,0.00,0.00,0.00,0.00
23137.4119,0.00,0.00,0.00,0.00
23137.4435,0.00,0.00,0.00,0.00
23137.4747,0.00,0.00,0.00,0.00
23137.5059,0.00,0.00,0.00,0.00
23137.5375,0.00,0.00,0.00,0.00
23137.5683,0.00,0.00,0.00,0.00
23137.6003,0.00,0.00,0.00,0.00
23137.6321,0.00,0.00,0.00,0.00
23137.6633,0.00,0.00,0.00,0.00
23137.6949,0.00,0.00,0.00,0.00
23137.7264,0.00,0.00,0.00,0.00
23137.7568,0.00,0.00,0.00,0.00
23137.7881,0.00,0.00,0.00,0.00
23137.8184,0.00,0.00,0.00,0.00
23137.8486,0.00,0.00,0.00,0.00
23137.8802,0.00,0.00,0.00,0.00
23137.9118,0.00,0.00,0.00,0.00
23137.9426,0.00,0.00,0.00,0.00
23137.9884,0.00,0.00,0.00,0.00
23138.0198,0.00,0.00,0.00,0.00
23138.0508,0.00,0.00,0.00,0.00
23138.0818,0.00,0.00,0.00,0.00
23138.1132,0.00,0.00,0.00,0.00
23138.1441,0.00,0.00,0.00,0.00
23138.1753,0.00,0.00,0.00,0.00
23138.2058,0.00,0.00,0.00,0.00
23138.2370,0.00,0.00,0.00,0.00
23138.2675,0.00,0.00,0.00,0.00
23138.2989,0.00,0.00,0.00,0.00
23138.3287,0.00,0.00,0.00,0.00
23138.3599,0.00,0.00,0.00,0.00
23138.3901,0.00,0.00,0.00,0.00
23138.4223,0.00,0.00,0.00,0.00
23138.4534,0.00,0.00,0.00,0.00
23138.4851,0.00,0.00,0.00,0.00
23138.5158,0.00,0.00,0.00,0.00
23138.5471,0.00,0.00,0.00,0.00
23138.5788,0.00,0.00,0.00,0.00
23138.6098,0.00,0.00,0.00,0.00
23138.6406,0.00,0.00,0.00,0.00
23138.6718,0.00,0.00,0.00,0.00
23138.7034,0.00,0.00,0.00,0.00
23138.7340,0.00,0.00,0.00,0.00
23138.7658,0.00,0.00,0.00,0.00
23138.7960,0.00,0.00,0.00,0.00
23138.8271,0.00,0.00,0.00,0.00
23138.8582,0.00,0.00,0.00,0.00
23138.8888,0.00,0.00,0.00,0.00
23138.9197,0.00,0.00,0.00,0.00
23138.9504,0.00,0.00,0.00,0.00
23138.9815,0.00,0.00,0.00,0.00
23139.0129,0.00,0.00,0.00,0.00
23139.0439,0.00,0.00,0.00,0.00
23139.0751,0.00,0.00,0.00,0.00
23139.1073,0.00,0.00,0.00,0.00
23139.1386,0.00,0.00,0.00,0.00
23139.1692,0.00,0.00,0.00,0.00
23139.2005,0.00,0.00,0.00,0.00
23139.2315,0.00,0.00,0.00,0.00
23139.2623,0.00,0.00,0.00,0.00
23139.2938,0.00,0.00,0.00,0.00
23139.3247,0.00,0.00,0.00,0.00
23139.3558,0.00,0.00,0.00,0.00
23139.3883,0.00,0.00,0.00,0.00
23139.4188,0.00,0.00,0.00,0.00
23139.4495,0.00,0.00,0.00,0.00
23139.4801,0.00,0.00,0.00,0.00
23139.5108,0.00,0.00,0.00,0.00
23139.5425,0.00,0.00,0.00,0.00
23139.5743,0.00,0.00,0.00,0.00
23139.6054,0.00,0.00,0.00,0.00
23139.6361,0.00,0.00,0.00,0.00
23139.6679,0.00,0.00,0.00,0.00
23139.6994,0.00,0.00,0.00,0.00
23139.7293,0.00,0.00,0.00,0.00
23139.7613,0.00,0.00,0.00,0.00
23139.7922,0.00,0.00,0.00,0.00
23139.8246,0.00,0.00,0.00,0.00
23139.8548,0.00,0.00,0.00,0.00
23139.8853,0.00,0.00,0.00,0.00
23139.9159,0.00,0.00,0.00,0.00
23139.9470,0.00,0.00,0.00,0.00
23139.9778,0.00,0.00,0.00,0.00
23140.0085,0.00,0.00,0.00,0.00
23140.0399,0.00,0.00,0.00,0.00
23140.0714,0.00,0.00,0.00,0.00
23140.1041,0.00,0.00,0.00,0.00
23140.1343,0.00,0.00,0.00,0.00
23140.1650,0.00,0.00,0.00,0.00
23140.1972,0.00,0.00,0.00,0.00
23140.2276,0.00,0.00,0.00,0.00
23140.2595,0.00,0.00,0.00,0.00
23140.2912,0.00,0.00,0.00,0.00
23140.3225,0.00,0.00,0.00,0.00
23140.3529,0.00,0.00,0.00,0.00
23140.3840,0.00,0.00,0.00,0.00
23140.4151,0.00,0.00,0.00,0.00
23140.4460,0.00,0.00,0.00,0.00
23140.4768,0.00,0.00,0.00,0.00
23140.5082,0.00,0.00,0.00,0.00
23140.5387,0.00,0.00,0.00,0.00
23140.5691,0.00,0.00,0.00,0.00
23140.6017,0.00,0.00,0.00,0.00
23140.6331,0.00,0.00,0.00,0.00
23140.6638,0.00,0.00,0.00,0.00
23140.6941,0.00,0.00,0.00,0.00
23140.7243,0.00,0.00,0.00,0.00
23140.7562,0.00,0.00,0.00,0.00
23140.7870,0.00,0.00,0.00,0.00
23140.8186,0.00,0.00,0.00,0.00
23140.8497,0.00,0.00,0.00,0.00
23140.8804,0.00,0.00,0.00,0.00
23140.9258,0.00,0.00,0.00,0.00
23140.9582,0.00,0.00,0.00,0.00
23141.0050,0.00,0.00,0.00,0.00
23141.0508,0.00,0.00,0.00,0.00
23141.0822,0.00,0.00,0.00,0.00
23141.1139,0.00,0.00,0.00,0.00
23141.1441,0.00,0.00,0.00,0.00
23141.1746,0.00,0.00,0.00,0.00
23141.2052,0.00,0.00,0.00,0.00
23141.2361,0.00,0.00,0.00,0.00
23141.2677,0.00,0.00,0.00,0.00
23141.2985,0.00,0.00,0.00,0.00
23141.3298,0.00,0.00,0.00,0.00
23141.3601,0.00,0.00,0.00,0.00
23141.3915,0.00,0.00,0.00,0.00
23141.4224,0.00,0.00,0.00,0.00
23141.4546,0.00,0.00,0.00,0.00
23141.4849,0.00,0.00,0.00,0.00
23141.5160,0.00,0.00,0.00,0.00
23141.5467,0.00,0.00,0.00,0.00
23141.5781,0.00,0.00,0.00,0.00
23141.6090,0.00,0.00,0.00,0.00
23141.6412,0.00,0.00,0.00,0.00
23141.6726,0.00,0.00,0.00,0.00
23141.7048,0.00,0.00,0.00,0.00
23141.7364,0.00,0.00,0.00,0.00
23141.7669,0.00,0.00,0.00,0.00
23141.7982,0.00,0.00,0.00,0.00
23141.8283,0.00,0.00,0.00,0.00
23141.8600,0.00,0.00,0.00,0.00
23141.8914,0.00,0.00,0.00,0.00
23141.9222,0.00,0.00,0.00,0.00
23141.9531,0.00,0.00,0.00,0.00
23141.9840,0.00,0.00,0.00,0.00
23142.0142,0.00,0.00,0.00,0.00
23142.0449,0.00,0.00,0.00,0.00
23142.0765,0.00,0.00,0.00,0.00
23142.1076,0.00,0.00,0.00,0.00
23142.1380,0.00,0.00,0.00,0.00
23142.1704,0.00,0.00,0.00,0.00
23142.2030,0.00,0.00,0.00,0.00
23142.2340,0.00,0.00,0.00,0.00
23142.2647,0.00,0.00,0.00,0.00
23142.2961,0.00,0.00,0.00,0.00
23142.3271,0.00,0.00,0.00,0.00
23142.3587,0.00,0.00,0.00,0.00
23142.3911,0.00,0.00,0.00,0.00
23142.4217,0.00,0.00,0.00,0.00
23142.4519,0.00,0.00,0.00,0.00
23142.4838,0.00,0.00,0.00,0.00
23142.5152,0.00,0.00,0.00,0.00
23142.5460,0.00,0.00,0.00,0.00
23142.5759,0.00,0.00,0.00,0.00
23142.6080,0.00,0.00,0.00,0.00
23142.6387,0.00,0.00,0.00,0.00
23142.6690,0.00,0.00,0.00,0.00
23142.7010,0.00,0.00,0.00,0.00
23142.7328,0.00,0.00,0.00,0.00
23142.7638,0.00,0.00,0.00,0.00
23142.7961,0.00,0.00,0.00,0.00
23142.8276,0.00,0.00,0.00,0.00
23142.8592,0.00,0.00,0.00,0.00
23142.8894,0.00,0.00,0.00,0.00
23142.9196,0.00,0.00,0.00,0.00
23142.9508,0.00,0.00,0.00,0.00
23142.9815,0.00,0.00,0.00,0.00
23143.0124,0.00,0.00,0.00,0.00
23143.0437,0.00,0.00,0.00,0.00
23143.0750,0.00,0.00,0.00,0.00
23143.1065,0.00,0.00,0.00,0.00
23143.1382,0.00,0.00,0.00,0.00
23143.1695,0.00,0.00,0.00,0.00
23143.2001,0.00,0.00,0.00,0.00
23143.2306,0.00,0.00,0.00,0.00
23143.2612,0.00,0.00,0.00,0.00
23143.2924,0.00,0.00,0.00,0.00
23143.3235,0.00,0.00,0.00,0.00
23143.3552,0.00,0.00,0.00,0.00
23143.3870,0.00,0.00,0.00,0.00
23143.4179,0.00,0.00,0.00,0.00
23143.4486,0.00,0.00,0.00,0.00
23143.4800,0.00,0.00,0.00,0.00
23143.5111,0.00,0.00,0.00,0.00
23143.5423,0.00,0.00,0.00,0.00
23143.5735,0.00,0.00,0.00,0.00
23143.6053,0.00,0.00,0.00,0.00
23143.6362,0.00,0.00,0.00,0.00
23143.6669,0.00,0.00,0.00,0.00
23143.6981,0.00,0.00,0.00,0.00
23143.7295,0.00,0.00,0.00,0.00
23143.7614,0.00,0.00,0.00,0.00
23143.7914,0.00,0.00,0.00,0.00
23143.8233,0.00,0.00,0.00,0.00
23143.8539,0.00,0.00,0.00,0.00
23143.8850,0.00,0.00,0.00,0.00
23143.9150,0.00,0.00,0.00,0.00
23143.9454,0.00,0.00,0.00,0.00
23143.9768,0.00,0.00,0.00,0.00
23144.0080,0.00,0.00,0.00,0.00
23144.0395,0.00,0.00,0.00,0.00
23144.0697,0.00,0.00,0.00,0.00
23144.1005,0.00,0.00,0.00,0.00
23144.1307,0.00,0.00,0.00,0.00
23144.1616,0.00,0.00,0.00,0.00
23144.1931,0.00,0.00,0.00,0.00
23144.2244,0.00,0.00,0.00,0.00
23144.2554,0.00,0.00,0.00,0.00
23144.3021,0.00,0.00,0.00,0.00
23144.3341,0.00,0.00,0.00,0.00
23144.3659,0.00,0.00,0.00,0.00
23144.3959,0.00,0.00,0.00,0.00
23144.4273,0.00,0.00,0.00,0.00
23144.4744,0.00,0.00,0.00,0.00
23144.5050,0.00,0.00,0.00,0.00
23144.5366,0.00,0.00,0.00,0.00
23144.5827,0.00,0.00,0.00,0.00
23144.6145,0.00,0.00,0.00,0.00
23144.6605,0.00,0.00,0.00,0.00
23144.6928,0.00,0.00,0.00,0.00
23144.7240,0.00,0.00,0.00,0.00
23144.7550,0.00,0.00,0.00,0.00
23144.7866,0.00,0.00,0.00,0.00
23144.8177,0.00,0.00,0.00,0.00
23144.8496,0.00,0.00,0.00,0.00
23144.8812,0.00,0.00,0.00,0.00
23144.9132,0.00,0.00,0.00,0.00
23144.9439,0.00,0.00,0.00,0.00
23144.9742,0.00,0.00,0.00,0.00
23145.0051,0.00,0.00,0.00,0.00
23145.0362,0.00,0.00,0.00,0.00
23145.0681,0.00,0.00,0.00,0.00
23145.0991,0.00,0.00,0.00,0.00
23145.1449,0.00,0.00,0.00,0.00
23145.1766,0.00,0.00,0.00,0.00
23145.2241,0.00,0.00,0.00,0.00
23145.2550,0.00,0.00,0.00,0.00
23145.2875,0.00,0.00,0.00,0.00
23145.3201,0.00,0.00,0.00,0.00
23145.3503,0.00,0.00,0.00,0.00
23145.3816,0.00,0.00,0.00,0.00
23145.4121,0.00,0.00,0.00,0.00
23145.4437,0.00,0.00,0.00,0.00
23145.4748,0.00,0.00,0.00,0.00
23145.5060,0.00,0.00,0.00,0.00
23145.5367,0.00,0.00,0.00,0.00
23145.5689,0.00,0.00,0.00,0.00
23145.5998,0.00,0.00,0.00,0.00
23145.6316,0.00,0.00,0.00,0.00
23145.6631,0.00,0.00,0.00,0.00
23145.6938,0.00,0.00,0.00,0.00
23145.7259,0.00,0.00,0.00,0.00
23145.7556,0.00,0.00,0.00,0.00
23145.7869,0.00,0.00,0.00,0.00
23145.8181,0.00,0.00,0.00,0.00
23145.8486,0.00,0.00,0.00,0.00
23145.8957,0.00,0.00,0.00,0.00
23145.9420,0.00,0.00,0.00,0.00
23145.9741,0.00,0.00,0.00,0.00
23146.0062,0.00,0.00,0.00,0.00
23146.0378,0.00,0.00,0.00,0.00
23146.0686,0.00,0.00,0.00,0.00
23146.0997,0.00,0.00,0.00,0.00
23146.1302,0.00,0.00,0.00,0.00
23146.1616,0.00,0.00,0.00,0.00
23146.1930,0.00,0.00,0.00,0.00
23146.2237,0.00,0.00,0.00,0.00
23146.2551,0.00,0.00,0.00,0.00
23146.3020,0.00,0.00,0.00,0.00
23146.3490,0.00,0.00,0.00,0.00
23146.3958,0.00,0.00,0.00,0.00
23146.4269,0.00,0.00,0.00,0.00
23146.4587,0.00,0.00,0.00,0.00
23146.4891,0.00,0.00,0.00,0.00
23146.5211,0.00,0.00,0.00,0.00
23146.5516,0.00,0.00,0.00,0.00
23146.5977,0.00,0.00,0.00,0.00
23146.6289,0.00,0.00,0.00,0.00
23146.6593,0.00,0.00,0.00,0.00
23146.6903,0.00,0.00,0.00,0.00
23146.7214,0.00,0.00,0.00,0.00
23146.7518,0.00,0.00,0.00,0.00
23146.7825,0.00,0.00,0.00,0.00
23146.8136,0.00,0.00,0.00,0.00
23146.8453,0.00,0.00,0.00,0.00
23146.8769,0.00,0.00,0.00,0.00
23146.9077,0.00,0.00,0.00,0.00
23146.9385,0.00,0.00,0.00,0.00
23146.9700,0.00,0.00,0.00,0.00
23147.0022,0.00,0.00,0.00,0.00
23147.0332,0.00,0.00,0.00,0.00
23147.0650,0.00,0.00,0.00,0.00
23147.0968,0.00,0.00,0.00,0.00
23147.1276,0.00,0.00,0.00,0.00
23147.1585,0.00,0.00,0.00,0.00
23147.1894,0.00,0.00,0.00,0.00
23147.2209,0.00,0.00,0.00,0.00
23147.2522,0.00,0.00,0.00,0.00
23147.2840,0.00,0.00,0.00,0.00
23147.3138,0.00,0.00,0.00,0.00
23147.3450,0.00,0.00,0.00,0.00
23147.3760,0.00,0.00,0.00,0.00
23147.4068,0.00,0.00,0.00,0.00
23147.4388,0.00,0.00,0.00,0.00
23147.4703,0.00,0.00,0.00,0.00
23147.5029,0.00,0.00,0.00,0.00
23147.5336,0.00,0.00,0.00,0.00
23147.5650,0.00,0.00,0.00,0.00
23147.5956,0.00,0.00,0.00,0.00
23147.6270,0.00,0.00,0.00,0.00
23147.6573,0.00,0.00,0.00,0.00
23147.6894,0.00,0.00,0.00,0.00
23147.7202,0.00,0.00,0.00,0.00
23147.7508,0.00,0.00,0.00,0.00
23147.7823,0.00,0.00,0.00,0.00
23147.8130,0.00,0.00,0.00,0.00
23147.8438,0.00,0.00,0.00,0.00
23147.8747,0.00,0.00,0.00,0.00
23147.9069,0.00,0.00,0.00,0.00
23147.9383,0.00,0.00,0.00,0.00
23147.9688,0.00,0.00,0.00,0.00
23148.0005,0.00,0.00,0.00,0.00
23148.0302,0.00,0.00,0.00,0.00
23148.0610,0.00,0.00,0.00,0.00
23148.0920,0.00,0.00,0.00,0.00
23148.1245,0.00,0.00,0.00,0.00
23148.1545,0.00,0.00,0.00,0.00
23148.1848,0.00,0.00,0.00,0.00
23148.2151,0.00,0.00,0.00,0.00
23148.2466,0.00,0.00,0.00,0.00
23148.2781,0.00,0.00,0.00,0.00
23148.3091,0.00,0.00,0.00,0.00
23148.3406,0.00,0.00,0.00,0.00
23148.3717,0.00,0.00,0.00,0.00
23148.4018,0.00,0.00,0.00,0.00
23148.4322,0.00,0.00,0.00,0.00
23148.4628,0.00,0.00,0.00,0.00
23148.4937,0.00,0.00,0.00,0.00
23148.5250,0.00,0.00,0.00,0.00
23148.5559,0.00,0.00,0.00,0.00
23148.5884,0.00,0.00,0.00,0.00
23148.6199,0.00,0.00,0.00,0.00
23148.6507,0.00,0.00,0.00,0.00
23148.6815,0.00,0.00,0.00,0.00
23148.7124,0.00,0.00,0.00,0.00
23148.7430,0.00,0.00,0.00,0.00
23148.7742,0.00,0.00,0.00,0.00
23148.8047,0.00,0.00,0.00,0.00
23148.8349,0.00,0.00,0.00,0.00
