timestamp_s,flexion,abduction,ext_rot,elbow
637.2763,0.00,78.02,-24.59,10.27
637.3080,0.00,78.05,-24.67,10.26
637.3404,0.00,78.08,-24.74,10.26
637.3724,0.00,78.06,-25.70,10.37
637.4045,0.00,78.05,-26.52,10.37
637.4364,0.00,78.03,-27.22,10.37
637.4693,0.00,77.95,-28.05,10.39
637.4942,0.00,77.92,-28.76,10.40
637.5251,0.00,77.90,-29.35,10.40
637.5572,0.00,77.87,-29.86,10.40
637.5896,0.00,77.86,-30.27,10.38
637.6219,0.00,77.81,-30.62,10.32
637.6544,0.00,77.77,-30.92,10.27
637.6788,0.00,77.73,-31.17,10.22
637.7089,0.00,77.71,-31.39,10.18
637.7411,0.00,77.69,-31.59,10.03
637.7758,0.00,77.77,-31.77,10.00
637.8085,0.00,77.84,-31.93,9.96
637.8407,0.00,77.90,-32.07,9.93
637.8729,0.00,77.97,-32.22,9.82
637.9047,0.00,78.33,-32.25,9.86
637.9367,0.00,78.63,-32.27,9.88
637.9688,0.00,78.89,-32.29,9.90
638.0004,0.00,79.11,-32.32,9.90
638.0323,0.00,79.41,-32.04,9.91
638.0644,0.00,79.66,-31.80,9.91
638.0971,0.00,79.92,-31.60,9.94
638.1292,0.00,80.10,-31.13,9.89
638.1616,0.00,80.26,-30.72,9.84
638.1934,0.00,80.39,-30.37,9.80
638.2254,0.00,80.51,-30.08,9.75
638.2580,0.00,80.65,-29.83,9.75
638.2900,0.00,80.77,-29.61,9.75
638.3218,0.00,80.86,-29.43,9.74
638.3540,0.00,80.91,-29.28,9.73
638.3864,0.00,80.96,-29.15,9.72
638.4265,0.00,80.98,-29.11,9.73
638.4587,0.00,81.01,-29.08,9.73
638.4914,0.00,81.03,-29.05,9.73
638.5229,0.00,81.05,-29.02,9.72
638.5547,0.00,81.03,-29.03,9.74
638.5865,0.00,81.02,-29.03,9.77
638.6263,0.00,81.00,-29.04,9.79
638.6586,0.00,80.99,-29.04,9.81
638.6787,0.00,80.97,-29.07,9.80
638.7096,0.00,80.97,-29.09,9.79
638.7417,0.00,80.96,-29.11,9.79
638.7737,0.00,80.95,-29.12,9.78
638.8032,0.00,80.96,-29.13,9.77
638.8352,0.00,80.96,-29.16,9.76
638.8675,0.00,80.95,-29.18,9.76
638.8996,0.00,80.95,-29.19,9.76
638.9319,0.00,80.94,-29.23,9.77
638.9649,0.00,80.94,-29.26,9.76
638.9974,0.00,80.94,-29.28,9.76
639.0300,0.00,81.03,-29.05,9.84
639.0616,0.00,81.11,-28.86,9.86
639.0941,0.00,81.18,-28.70,9.87
639.1260,0.00,81.23,-28.57,9.88
639.1583,0.00,81.25,-27.88,9.95
639.1902,0.00,81.29,-27.30,9.96
639.2225,0.00,81.33,-26.81,9.97
639.2544,0.00,81.35,-26.39,9.98
639.2863,0.00,81.36,-25.34,9.95
639.3260,0.00,81.36,-24.44,9.95
639.3582,0.00,81.36,-23.68,9.95
639.3900,0.00,81.46,-22.49,9.87
639.4230,0.00,81.55,-21.49,9.86
639.4552,0.00,81.62,-20.63,9.86
639.4870,0.00,81.69,-19.90,9.85
639.5189,0.00,81.83,-19.11,9.82
639.5435,0.00,81.95,-18.42,9.82
639.5748,0.00,82.05,-17.83,9.81
639.6070,0.00,82.14,-17.33,9.81
639.6393,0.00,82.26,-17.08,9.84
639.6705,0.00,82.40,-16.86,9.87
639.6943,0.00,82.51,-16.67,9.89
639.7265,0.00,82.60,-16.51,9.91
639.7589,0.00,82.81,-16.66,10.04
639.7908,0.00,82.99,-16.77,10.08
639.8194,0.00,83.14,-16.87,10.12
639.8511,0.00,83.27,-16.95,10.14
639.8832,0.00,83.48,-17.03,10.16
639.9154,0.00,83.65,-17.11,10.22
639.9473,0.00,83.79,-17.18,10.26
639.9795,0.00,83.92,-17.25,10.30
640.0115,0.00,84.39,-17.27,10.30
640.0435,0.00,84.80,-17.28,10.36
640.0757,0.00,85.14,-17.30,10.42
640.1083,0.00,86.33,-17.55,10.64
640.1404,0.00,87.36,-17.74,10.88
640.1723,0.00,88.24,-17.90,11.12
640.2045,0.00,88.99,-18.04,11.20
640.2366,0.00,90.61,-18.50,11.67
640.2685,0.00,91.97,-18.90,12.10
640.3007,0.00,93.12,-19.24,12.47
640.3262,0.00,94.10,-19.54,12.53
640.3576,0.00,94.94,-19.79,12.58
640.3896,0.00,95.64,-20.01,12.60
640.4213,0.00,97.01,-20.53,13.01
640.4538,0.00,98.16,-20.99,13.11
640.4856,0.00,99.15,-21.38,13.19
640.5171,0.00,99.99,-21.70,13.24
640.5497,0.00,101.37,-22.14,13.46
640.5768,0.00,102.54,-22.52,13.55
640.6092,0.00,103.54,-22.85,13.61
640.6411,0.00,104.38,-23.07,13.67
640.6733,0.00,106.04,-23.66,13.96
640.7052,0.00,107.45,-24.18,14.20
640.7372,0.00,108.62,-24.63,14.39
640.7631,0.00,109.63,-24.98,14.52
640.7928,0.00,110.49,-25.28,14.63
640.8254,0.00,111.22,-25.54,14.72
640.8499,0.00,111.87,-25.77,14.79
640.8821,0.00,112.35,-25.99,14.84
640.9144,0.00,112.75,-26.17,14.88
640.9463,0.00,113.09,-26.34,14.93
640.9786,0.00,113.39,-26.48,14.97
641.0109,0.00,113.58,-26.62,14.99
641.0426,0.00,113.75,-26.75,15.02
641.0749,0.00,113.89,-26.85,15.05
641.1069,0.00,114.02,-26.95,15.08
641.1390,0.00,113.89,-27.02,15.07
641.1709,0.00,113.79,-27.08,15.06
641.2033,0.00,113.70,-27.13,15.06
641.2265,0.00,113.60,-27.18,15.06
641.2589,0.00,112.58,-27.20,15.09
641.2901,0.00,111.70,-27.21,15.01
641.3220,0.00,110.96,-27.23,14.94
641.3538,0.00,110.31,-27.26,14.87
641.3931,0.00,109.77,-27.29,14.81
641.4245,0.00,107.41,-26.99,14.61
641.4558,0.00,105.43,-26.74,14.44
641.4879,0.00,103.74,-26.54,14.27
641.5200,0.00,102.31,-26.37,14.11
641.5520,0.00,97.33,-24.87,14.60
641.5919,0.00,93.09,-23.73,14.77
641.6236,0.00,89.49,-22.83,14.94
641.6550,0.00,86.42,-22.11,15.06
641.6869,0.00,81.68,-21.09,16.56
641.7110,0.00,77.63,-20.29,17.98
641.7429,0.00,74.19,-19.64,19.23
641.7740,0.00,71.27,-19.11,18.35
641.8080,0.00,66.81,-18.10,18.94
641.8403,0.00,63.05,-17.27,18.16
641.8727,0.00,59.84,-16.59,17.31
641.9048,0.00,55.20,-15.55,18.03
641.9371,0.00,51.23,-14.69,17.28
641.9696,0.00,47.85,-13.98,16.45
642.0022,0.00,44.98,-13.39,15.55
642.0345,0.00,40.08,-12.22,16.86
642.0665,0.00,35.92,-11.25,16.16
642.0982,0.00,32.40,-10.45,15.36
642.1306,0.00,29.41,-9.78,14.48
642.1621,0.00,25.24,-9.16,15.18
642.1939,0.00,21.67,-8.65,14.90
642.2261,0.00,18.65,-8.22,14.49
642.2575,0.00,16.10,-7.85,13.98
642.2893,0.00,14.09,-7.55,13.27
642.3221,0.00,12.41,-7.30,12.54
642.3540,0.00,11.01,-7.08,11.80
642.3854,0.00,9.87,-6.89,11.05
642.4256,0.00,8.94,-6.73,10.30
642.4577,0.00,8.18,-6.60,9.58
642.4741,0.00,7.55,-6.48,8.88
642.5059,0.00,7.04,-6.39,8.20
642.5375,0.00,6.62,-6.31,7.56
642.5698,0.00,6.28,-6.24,6.96
642.6095,0.00,6.00,-6.18,6.40
642.6413,0.00,5.78,-6.13,5.88
642.6734,0.00,5.60,-6.08,5.39
642.7065,0.00,5.46,-6.05,4.94
642.7384,0.00,5.34,-6.01,4.53
642.7551,5.24,0.00,-5.98,4.14
642.7872,5.16,0.00,-5.96,3.78
642.8268,5.09,0.00,-5.94,3.46
642.8590,5.03,0.00,-5.92,3.16
642.8907,4.97,0.00,-5.89,2.89
642.9236,4.92,0.00,-5.87,2.65
642.9554,4.87,0.00,-5.86,2.43
642.9877,4.82,0.00,-5.84,2.23
643.0195,4.78,0.00,-5.83,2.05
643.0432,4.73,0.00,-5.81,1.88
643.0676,4.70,0.00,-5.80,1.73
643.1003,4.67,0.00,-5.79,1.63
643.1323,4.75,0.00,-5.76,1.50
643.1648,4.82,0.00,-5.72,1.39
643.1968,4.88,0.00,-5.70,1.25
643.2297,4.84,0.00,-4.69,1.08
643.2614,4.84,0.00,-3.86,0.94
643.2945,4.84,0.00,-3.16,0.81
643.3265,4.84,0.00,-2.56,0.51
643.3585,4.38,0.00,0.21,0.18
643.3900,4.00,0.00,2.38,0.44
643.4221,0.00,3.71,4.24,0.78
643.4548,0.00,3.49,5.81,0.55
643.4861,0.00,3.56,9.36,1.37
643.5185,0.00,4.00,12.33,2.04
643.5503,0.00,4.59,14.85,2.61
643.5823,0.00,5.18,17.00,2.93
643.6142,0.00,5.91,20.93,3.43
643.6471,0.00,6.66,24.27,3.86
643.6796,0.00,7.38,27.11,4.68
643.7117,0.00,7.81,31.77,4.77
643.7440,8.30,0.00,35.63,4.89
643.7756,8.86,0.00,38.91,5.01
643.8077,9.42,0.00,41.70,5.36
643.8400,9.87,0.00,44.63,5.57
643.8718,10.39,0.00,47.07,5.77
643.9037,10.85,0.00,49.15,5.95
643.9358,11.25,0.00,50.92,5.89
643.9674,10.83,0.00,51.80,5.88
643.9997,10.50,0.00,52.61,5.91
644.0322,10.23,0.00,53.29,5.97
644.0645,9.58,0.00,53.28,5.99
644.0963,9.06,0.00,53.36,6.05
644.1284,8.61,0.00,53.44,6.13
644.1607,8.23,0.00,53.50,6.16
644.1770,7.91,0.00,53.55,6.21
644.2089,7.74,0.00,53.98,6.33
644.2410,7.59,0.00,54.32,6.44
644.2732,7.45,0.00,54.61,6.53
644.3057,8.06,0.00,56.37,6.90
644.3377,8.65,0.00,57.81,7.20
644.3699,9.16,0.00,59.03,7.45
644.4018,9.59,0.00,60.07,7.66
644.4341,9.61,0.00,61.14,7.96
644.4664,9.67,0.00,62.06,8.86
644.4982,9.73,0.00,62.84,9.72
644.5301,9.78,0.00,63.50,10.51
644.5624,8.90,0.00,63.33,11.33
644.5944,0.00,8.15,63.18,12.19
644.6262,0.00,7.53,63.05,13.03
644.6582,0.00,7.03,62.95,15.72
644.6903,0.00,6.51,62.51,18.27
644.7224,0.00,6.08,62.14,20.56
644.7544,0.00,5.68,61.86,22.51
644.7706,0.00,5.36,61.62,24.25
644.8031,0.00,5.11,61.42,25.80
644.8351,0.00,4.90,61.25,27.18
644.8673,0.00,4.82,60.49,28.46
644.8992,0.00,4.77,59.87,29.08
644.9309,0.00,4.74,59.34,29.62
644.9625,0.00,5.00,58.71,30.93
644.9951,0.00,5.35,58.18,32.05
645.0275,0.00,5.74,57.73,33.06
645.0596,0.00,6.10,57.34,33.94
645.0913,0.00,6.29,56.71,34.83
645.1231,0.00,6.54,56.18,35.54
645.1557,0.00,6.80,55.72,36.16
645.1880,0.00,7.07,55.31,36.70
645.2199,0.00,7.31,55.23,37.17
645.2517,0.00,7.53,55.16,39.30
645.2837,0.00,7.72,55.10,41.20
645.3155,0.00,7.92,54.83,42.90
645.3477,8.12,0.00,55.01,44.47
645.3798,8.29,0.00,55.15,47.14
645.4118,8.45,0.00,55.28,49.54
645.4440,8.43,0.00,55.65,51.54
645.4762,8.44,0.00,55.88,54.74
645.5086,8.45,0.00,56.07,57.61
645.5408,8.45,0.00,56.24,60.20
645.5724,8.11,0.00,56.36,62.18
645.6045,7.82,0.00,56.48,65.23
645.6366,7.58,0.00,56.58,67.98
645.6687,7.37,0.00,56.67,70.47
645.7006,0.00,7.56,56.83,73.06
645.7325,0.00,7.69,56.99,74.99
645.7644,0.00,7.81,57.12,76.72
645.7961,0.00,7.91,57.23,78.28
645.8281,0.00,8.08,57.29,79.75
645.8603,0.00,8.23,57.35,81.02
645.8925,0.00,8.36,57.41,82.16
645.9246,0.00,8.18,57.66,82.88
645.9563,0.00,8.04,57.83,83.97
645.9889,0.00,7.92,57.98,84.97
646.0209,0.00,7.83,58.10,85.87
646.0529,0.00,7.10,58.42,86.00
646.0846,0.00,6.52,58.63,87.29
646.1165,0.00,6.04,58.82,88.48
646.1488,0.00,5.65,58.98,89.59
646.1804,0.00,5.89,58.81,91.11
646.2129,0.00,6.06,58.73,91.80
646.2451,0.00,6.21,58.67,92.42
646.2771,0.00,6.34,58.62,92.97
646.3089,0.00,7.04,58.37,94.27
646.3410,0.00,7.69,58.16,94.85
646.3727,0.00,8.26,57.98,95.34
646.4046,0.00,9.22,57.40,96.42
646.4365,0.00,10.09,56.90,97.03
646.4687,0.00,10.85,56.48,97.53
646.5006,0.00,11.52,56.12,97.94
646.5315,0.00,12.16,55.77,98.33
646.5652,0.00,12.71,55.50,98.66
646.5969,13.19,0.00,55.27,98.92
646.6290,13.60,0.00,55.08,99.13
646.6609,13.95,0.00,54.88,99.29
646.6926,14.25,0.00,54.75,99.41
646.7247,14.50,0.00,54.64,99.51
646.7568,14.72,0.00,54.54,99.58
646.7885,14.90,0.00,53.62,99.62
646.8196,15.08,0.00,52.96,99.58
646.8516,15.24,0.00,52.40,99.53
646.8830,0.00,15.31,50.83,99.34
646.9149,0.00,15.41,49.48,99.15
646.9470,0.00,15.53,48.34,99.01
646.9796,0.00,15.65,47.37,98.88
647.0116,0.00,15.94,45.64,98.71
647.0437,0.00,16.26,44.13,98.42
647.0752,0.00,16.57,42.84,98.17
647.1072,0.00,16.88,41.75,97.94
647.1394,0.00,17.74,40.37,98.47
647.1715,0.00,18.48,39.19,98.34
647.2038,0.00,19.10,38.19,98.20
647.2360,0.00,19.64,37.33,98.05
647.2682,0.00,20.39,36.35,98.27
647.2995,0.00,21.02,35.52,98.13
647.3315,0.00,21.55,34.82,97.97
647.3633,0.00,22.36,33.66,98.18
647.3953,0.00,23.05,32.68,98.34
647.4274,0.00,23.65,31.84,98.44
647.4593,0.00,24.15,31.13,98.29
647.4921,0.00,24.88,29.97,98.37
647.5236,0.00,25.45,28.99,98.41
647.5553,0.00,25.93,28.15,98.42
647.5871,0.00,26.34,27.43,98.29
647.6189,0.00,26.58,26.86,98.10
647.6511,0.00,26.86,26.39,97.91
647.6834,0.00,27.10,25.98,97.72
647.7157,0.00,27.31,25.64,97.55
647.7476,0.00,27.48,25.35,97.38
647.7801,0.00,27.59,25.11,97.22
647.8124,0.00,27.69,24.98,97.08
647.8443,0.00,27.78,24.87,96.91
647.8765,0.00,27.86,24.87,96.76
647.9085,0.00,27.97,24.87,96.65
647.9400,0.00,28.06,24.87,96.54
647.9724,0.00,28.13,24.87,96.44
648.0045,0.00,28.15,24.97,96.34
648.0366,0.00,28.24,25.49,96.40
648.0688,0.00,28.32,25.94,96.37
648.1011,0.00,28.40,26.33,96.32
648.1336,0.00,28.24,27.18,96.27
648.1658,0.00,28.36,26.95,96.40
648.1977,0.00,28.46,26.76,96.31
648.2297,0.00,28.44,27.56,96.21
648.2616,0.00,28.43,28.24,96.12
648.2934,0.00,28.71,28.00,96.24
648.3245,0.00,28.95,27.80,96.17
648.3560,0.00,29.41,28.07,96.09
648.3883,0.00,29.84,28.07,95.98
648.4202,0.00,30.22,28.06,95.81
648.4520,0.00,30.55,28.06,95.64
648.4845,0.00,30.69,28.05,95.49
648.5164,0.00,31.26,27.99,95.70
648.5481,0.00,31.76,27.94,95.57
648.5799,0.00,32.20,27.89,95.42
648.6122,0.00,32.30,27.74,95.28
648.6443,0.00,32.81,27.66,95.48
648.6762,0.00,33.24,27.58,95.53
648.7080,0.00,33.62,27.52,95.55
648.7402,0.00,33.92,27.36,95.56
648.7718,0.00,34.48,27.57,95.92
648.8038,0.00,34.96,27.76,96.20
648.8356,0.00,35.69,27.84,96.42
648.8682,0.00,35.67,30.61,96.15
648.9000,0.00,35.63,32.96,96.40
648.9310,0.00,35.59,34.96,96.63
648.9626,0.00,35.76,36.76,96.85
648.9945,0.00,35.16,42.18,96.70
649.0263,0.00,34.60,46.78,96.96
649.0582,0.00,34.09,50.67,97.22
649.0905,0.00,33.71,54.18,97.47
649.1226,0.00,33.26,58.56,97.70
649.1544,0.00,32.86,62.28,97.82
649.1865,0.00,32.50,65.44,97.94
649.2187,0.00,32.08,67.93,98.06
649.2505,0.00,31.49,70.21,98.09
649.2822,0.00,30.97,72.14,98.14
649.3139,0.00,30.53,73.78,98.18
649.3454,0.00,29.69,75.30,98.22
649.3769,0.00,29.16,76.55,98.26
649.4090,0.00,28.71,77.61,98.30
649.4406,0.00,28.33,78.52,98.35
649.4721,0.00,27.83,79.21,98.34
649.5041,0.00,27.39,79.86,98.32
649.5359,0.00,27.02,80.40,98.31
649.5520,0.00,26.71,80.87,98.30
649.5841,0.00,26.03,81.45,98.29
649.6163,0.00,25.41,81.93,98.35
649.6482,0.00,24.91,82.33,98.40
649.6800,0.00,24.48,82.67,98.45
649.7130,0.00,23.85,83.13,98.47
649.7450,0.00,23.32,83.52,98.53
649.7777,0.00,22.89,83.85,98.60
649.8093,22.53,0.00,84.13,98.66
649.8409,21.59,0.00,84.82,98.64
649.8725,20.91,0.00,85.15,98.63
649.9048,20.38,0.00,85.43,98.63
649.9370,19.97,0.00,85.66,98.78
649.9686,19.65,0.00,85.87,98.91
650.0008,19.44,0.00,85.52,99.03
650.0327,18.76,0.00,85.43,98.96
650.0648,18.31,0.00,85.34,98.95
650.0967,17.98,0.00,84.96,98.95
650.1289,17.83,0.00,84.59,99.00
650.1605,17.77,0.00,84.28,98.97
650.1925,17.76,0.00,84.01,98.94
650.2248,17.78,0.00,83.68,98.92
650.2566,17.87,0.00,83.13,99.00
650.2886,17.96,0.00,82.66,98.99
650.3210,18.04,0.00,82.26,98.97
650.3526,18.10,0.00,81.92,98.96
650.3845,18.15,0.00,81.59,98.97
650.4171,18.20,0.00,81.30,99.01
650.4486,18.24,0.00,81.06,99.04
650.4807,18.27,0.00,80.99,99.07
650.5125,18.29,0.00,80.84,99.09
650.5442,18.30,0.00,80.72,99.09
650.5759,18.30,0.00,80.61,99.08
650.6087,18.31,0.00,80.52,99.11
650.6399,18.33,0.00,80.45,99.14
650.6719,18.34,0.00,80.39,99.17
650.7039,18.38,0.00,80.34,99.19
650.7351,18.41,0.00,80.30,99.21
650.7659,18.44,0.00,80.26,99.21
650.7974,18.45,0.00,80.23,99.21
650.8290,18.46,0.00,80.19,99.20
650.8604,18.47,0.00,80.16,99.20
650.8918,18.47,0.00,80.13,99.16
650.9240,18.56,0.00,80.23,99.21
650.9556,18.60,0.00,80.23,99.24
650.9872,18.63,0.00,80.24,99.27
651.0191,18.66,0.00,80.24,99.30
651.0511,18.67,0.00,80.31,99.28
651.0826,18.68,0.00,80.37,99.26
651.1137,18.69,0.00,80.42,99.24
651.1447,18.73,0.00,80.44,99.24
651.1767,18.73,0.00,80.46,99.25
651.2085,18.74,0.00,80.48,99.25
651.2404,18.74,0.00,80.49,99.22
651.2720,18.82,0.00,80.47,99.25
651.3037,18.90,0.00,80.46,99.28
651.3352,18.96,0.00,80.46,99.29
651.3667,19.02,0.00,80.46,99.24
651.3986,19.16,0.00,80.41,99.24
651.4301,19.30,0.00,80.37,99.23
651.4617,19.41,0.00,80.34,99.23
651.4928,19.51,0.00,80.32,99.25
651.5240,19.62,0.00,80.24,99.25
651.5570,19.75,0.00,80.17,99.25
651.5882,19.85,0.00,80.10,99.25
651.6204,19.95,0.00,80.05,99.29
651.6529,19.94,0.00,79.95,99.24
651.6846,19.94,0.00,79.86,99.19
651.7171,19.94,0.00,79.79,99.15
651.7490,19.82,0.00,79.94,99.03
651.7806,19.84,0.00,79.81,98.94
651.8120,19.87,0.00,79.70,98.87
651.8438,19.89,0.00,79.61,98.81
651.8757,19.90,0.00,79.69,98.75
651.9070,19.91,0.00,79.60,98.75
651.9385,19.92,0.00,79.52,98.76
651.9702,19.93,0.00,79.45,98.77
652.0024,19.94,0.00,79.39,98.78
652.0336,19.82,0.00,79.32,98.74
652.0654,19.89,0.00,79.29,98.78
652.0971,19.94,0.00,79.27,98.82
652.1284,19.99,0.00,79.26,98.85
652.1605,20.03,0.00,79.24,98.80
652.1922,20.11,0.00,79.20,98.93
652.2240,20.17,0.00,79.16,99.03
652.2557,20.23,0.00,79.12,99.13
652.2877,20.17,0.00,78.98,99.16
652.3197,20.19,0.00,79.00,99.18
652.3514,20.21,0.00,79.02,99.20
652.3826,20.23,0.00,79.04,99.23
652.4142,20.19,0.00,79.01,99.20
652.4458,20.17,0.00,79.09,99.17
652.4776,20.16,0.00,79.16,99.15
652.5093,20.14,0.00,79.22,99.17
652.5410,20.01,0.00,79.52,99.08
652.5731,19.97,0.00,79.79,99.00
652.6042,19.94,0.00,80.02,98.93
652.6360,19.91,0.00,80.22,99.01
652.6678,19.57,0.00,81.08,98.72
652.6998,19.26,0.00,81.90,98.49
652.7316,19.00,0.00,82.60,98.30
652.7638,18.78,0.00,83.19,98.47
652.7959,18.61,0.00,83.82,98.64
652.8276,17.82,0.00,85.64,98.11
652.8593,17.15,0.00,87.18,98.00
652.8911,16.59,0.00,88.49,97.93
652.9228,16.11,0.00,89.61,97.91
652.9547,15.70,0.00,90.57,97.92
652.9863,15.36,0.00,91.38,98.01
